,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
2939,images_species/Medon castaneus/Medon castaneus_7.jpg,Medon castaneus,Medon castaneus,Medon brunneus,0.000452966,Medon ripicola,0.0020297007,Medon castaneus,0.99751616
2940,images_species/Medon castaneus/Medon castaneus_8.jpg,Medon castaneus,Medon castaneus,Medon ripicola,2.0676653e-06,Lobrathium multipunctum,2.1265682e-06,Medon castaneus,0.99999416
2941,images_species/Gabrius splendidulus/Gabrius splendidulus_10.jpg,Gabrius splendidulus,Gabrius splendidulus,Ochthephilum fracticorne,1.5005012e-06,Gabrius nigritulus,7.6051456e-06,Gabrius splendidulus,0.99998903
2942,images_species/Gabrius splendidulus/Gabrius splendidulus_13.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabronthus thermarum,6.251701e-08,Neobisnius villosulus,1.3012634e-06,Gabrius splendidulus,0.9999987
2943,images_species/Gabrius splendidulus/Gabrius splendidulus_14.jpg,Gabrius splendidulus,Gabrius splendidulus,Neobisnius villosulus,1.578125e-05,Gabronthus thermarum,0.0063099293,Gabrius splendidulus,0.9936679
2944,images_species/Gabrius splendidulus/Gabrius splendidulus_16.jpg,Gabrius splendidulus,Gabrius splendidulus,Heterothops minutus,8.237927e-08,Quedius xanthopus,1.8939147e-07,Gabrius splendidulus,0.99999964
2945,images_species/Gabrius splendidulus/Gabrius splendidulus_18.jpg,Gabrius splendidulus,Gabrius splendidulus,Othius subuliformis,5.672013e-05,Gabrius trossulus,0.00073862897,Gabrius splendidulus,0.9991359
2946,images_species/Gabrius splendidulus/Gabrius splendidulus_19.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabronthus thermarum,3.6160558e-10,Neobisnius villosulus,6.562084e-10,Gabrius splendidulus,1.0
2947,images_species/Gabrius splendidulus/Gabrius splendidulus_23.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabronthus thermarum,2.7221347e-09,Gabrius nigritulus,5.6745955e-09,Gabrius splendidulus,1.0
2948,images_species/Gabrius splendidulus/Gabrius splendidulus_35.jpg,Gabrius splendidulus,Gabrius splendidulus,Lithocharis nigriceps,6.950175e-07,Gabronthus thermarum,7.6598764e-07,Gabrius splendidulus,0.9999982
2949,images_species/Gabrius splendidulus/Gabrius splendidulus_38.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabrius nigritulus,8.612978e-08,Gabronthus thermarum,1.2722239e-07,Gabrius splendidulus,0.99999976
2950,images_species/Gabrius splendidulus/Gabrius splendidulus_39.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabronthus thermarum,5.2439923e-08,Neobisnius villosulus,8.516761e-08,Gabrius splendidulus,0.9999999
2951,images_species/Gabrius splendidulus/Gabrius splendidulus_47.jpg,Gabrius splendidulus,Gabrius splendidulus,Neobisnius villosulus,8.860771e-05,Gabrius nigritulus,0.00011321648,Gabrius splendidulus,0.9997917
2952,images_species/Gabrius splendidulus/Gabrius splendidulus_54.jpg,Gabrius splendidulus,Gabrius splendidulus,Neobisnius villosulus,1.9472972e-07,Gyrohypnus fracticornis,1.4323942e-06,Gabrius splendidulus,0.99999833
2953,images_species/Gabrius splendidulus/Gabrius splendidulus_72.jpg,Gabrius splendidulus,Gabrius splendidulus,Neobisnius villosulus,7.0457213e-06,Gabrius nigritulus,7.0588094e-06,Gabrius splendidulus,0.9999852
2954,images_species/Gabrius splendidulus/Gabrius splendidulus_77.jpg,Gabrius splendidulus,Gabrius splendidulus,Neobisnius villosulus,2.7059126e-08,Gabrius nigritulus,3.010562e-08,Gabrius splendidulus,1.0
2955,images_species/Gabrius splendidulus/Gabrius splendidulus_78.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabrius nigritulus,2.3367603e-09,Gabronthus thermarum,4.8629428e-08,Gabrius splendidulus,1.0
2956,images_species/Gabrius splendidulus/Gabrius splendidulus_82.jpg,Gabrius splendidulus,Gabrius osseticus,Othius subuliformis,2.7069789e-06,Ochthephilum fracticorne,3.837162e-06,Gabrius osseticus,0.99998856
2957,images_species/Gabrius splendidulus/Gabrius splendidulus_91.jpg,Gabrius splendidulus,Gabrius splendidulus,Neobisnius villosulus,8.9383975e-06,Gabrius nigritulus,1.662519e-05,Gabrius splendidulus,0.9999622
2958,images_species/Gabrius splendidulus/Gabrius splendidulus_94.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabrius nigritulus,2.993656e-07,Neobisnius villosulus,1.7168846e-06,Gabrius splendidulus,0.9999976
2959,images_species/Gabrius splendidulus/Gabrius splendidulus_97.jpg,Gabrius splendidulus,Gabrius splendidulus,Gabrius trossulus,4.260146e-08,Neobisnius villosulus,7.4637273e-07,Gabrius splendidulus,0.99999917
2960,images_species/Platydracus latebricola/Platydracus latebricola_18.jpg,Platydracus latebricola,Platydracus latebricola,Philonthus nitidus,7.9405896e-07,Staphylinus caesareus,3.1515606e-06,Platydracus latebricola,0.99999356
2961,images_species/Platydracus latebricola/Platydracus latebricola_19.jpg,Platydracus latebricola,Platydracus latebricola,Staphylinus caesareus,3.063877e-07,Philonthus nitidus,7.077025e-07,Platydracus latebricola,0.99999857
2962,images_species/Platydracus latebricola/Platydracus latebricola_4.jpg,Platydracus latebricola,Platydracus latebricola,Staphylinus caesareus,2.2125728e-07,Platydracus fulvipes,6.8794213e-07,Platydracus latebricola,0.9999988
2963,images_species/Platydracus latebricola/Platydracus latebricola_5.jpg,Platydracus latebricola,Platydracus latebricola,Platydracus stercorarius,0.00017522367,Staphylinus caesareus,0.00030243123,Platydracus latebricola,0.9994815
2964,images_species/Platydracus latebricola/Platydracus latebricola_7.jpg,Platydracus latebricola,Platydracus latebricola,Staphylinus caesareus,9.799188e-06,Philonthus nitidus,7.773912e-05,Platydracus latebricola,0.99990046
2965,images_species/Rugilus rufipes/Rugilus rufipes_100.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,6.3450884e-06,Lobrathium multipunctum,1.2301647e-05,Rugilus rufipes,0.9999726
2966,images_species/Rugilus rufipes/Rugilus rufipes_109.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,6.610138e-07,Rugilus orbiculatus,3.7526531e-06,Rugilus rufipes,0.99999547
2967,images_species/Rugilus rufipes/Rugilus rufipes_112.jpg,Rugilus rufipes,Rugilus rufipes,Tetartopeus terminatus,3.669894e-08,Tetartopeus quadratus,5.6111183e-08,Rugilus rufipes,0.99999976
2968,images_species/Rugilus rufipes/Rugilus rufipes_114.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,8.937088e-06,Lobrathium multipunctum,2.527392e-05,Rugilus rufipes,0.99996436
2969,images_species/Rugilus rufipes/Rugilus rufipes_116.jpg,Rugilus rufipes,Rugilus rufipes,Gyrohypnus atratus,0.00013193366,Rugilus orbiculatus,0.0015911709,Rugilus rufipes,0.99826765
2970,images_species/Rugilus rufipes/Rugilus rufipes_117.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,4.285216e-06,Rugilus orbiculatus,1.9318917e-05,Rugilus rufipes,0.9999758
2971,images_species/Rugilus rufipes/Rugilus rufipes_122.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,8.047928e-05,Rugilus orbiculatus,0.0015001929,Rugilus rufipes,0.9983785
2972,images_species/Rugilus rufipes/Rugilus rufipes_124.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,7.1383024e-06,Rugilus orbiculatus,1.2581823e-05,Rugilus rufipes,0.9999801
2973,images_species/Rugilus rufipes/Rugilus rufipes_126.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,1.141616e-06,Rugilus erichsoni,1.2449909e-06,Rugilus rufipes,0.99999595
2974,images_species/Rugilus rufipes/Rugilus rufipes_132.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,1.8405089e-07,Rugilus orbiculatus,3.269196e-07,Rugilus rufipes,0.9999993
2975,images_species/Rugilus rufipes/Rugilus rufipes_134.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,1.0793314e-06,Rugilus orbiculatus,1.7866041e-06,Rugilus rufipes,0.99999654
2976,images_species/Rugilus rufipes/Rugilus rufipes_136.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,2.7673249e-08,Tetartopeus quadratus,3.0284674e-08,Rugilus rufipes,1.0
2977,images_species/Rugilus rufipes/Rugilus rufipes_140.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,1.2000463e-06,Rugilus erichsoni,1.582673e-05,Rugilus rufipes,0.9999826
2978,images_species/Rugilus rufipes/Rugilus rufipes_145.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,1.08567605e-07,Lobrathium multipunctum,1.8514172e-07,Rugilus rufipes,0.99999964
2979,images_species/Rugilus rufipes/Rugilus rufipes_146.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,1.6654785e-06,Rugilus erichsoni,3.2209534e-06,Rugilus rufipes,0.9999951
2980,images_species/Rugilus rufipes/Rugilus rufipes_149.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,4.788687e-08,Rugilus orbiculatus,8.8367324e-07,Rugilus rufipes,0.99999905
2981,images_species/Rugilus rufipes/Rugilus rufipes_154.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,1.1155504e-08,Rugilus erichsoni,4.0769507e-08,Rugilus rufipes,0.9999999
2982,images_species/Rugilus rufipes/Rugilus rufipes_162.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,4.5609266e-07,Rugilus erichsoni,4.6312928e-07,Rugilus rufipes,0.9999989
2983,images_species/Rugilus rufipes/Rugilus rufipes_163.jpg,Rugilus rufipes,Rugilus rufipes,Medon castaneus,3.3297854e-07,Lobrathium multipunctum,5.6762306e-05,Rugilus rufipes,0.9999428
2984,images_species/Rugilus rufipes/Rugilus rufipes_166.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,3.4934476e-07,Rugilus orbiculatus,1.5016888e-06,Rugilus rufipes,0.9999981
2985,images_species/Rugilus rufipes/Rugilus rufipes_169.jpg,Rugilus rufipes,Rugilus rufipes,Bisnius parcus,1.6111775e-06,Tetartopeus quadratus,8.75817e-06,Rugilus rufipes,0.9999862
2986,images_species/Rugilus rufipes/Rugilus rufipes_172.jpg,Rugilus rufipes,Rugilus rufipes,Tetartopeus terminatus,5.7205096e-07,Rugilus erichsoni,1.9524077e-06,Rugilus rufipes,0.9999962
2987,images_species/Rugilus rufipes/Rugilus rufipes_177.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,7.983363e-07,Rugilus erichsoni,1.4122504e-06,Rugilus rufipes,0.9999975
2988,images_species/Rugilus rufipes/Rugilus rufipes_179.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,1.9573279e-06,Cafius xantholoma,5.389774e-06,Rugilus rufipes,0.9999887
2989,images_species/Rugilus rufipes/Rugilus rufipes_188.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,4.1910074e-08,Rugilus orbiculatus,4.977295e-08,Rugilus rufipes,0.9999999
2990,images_species/Rugilus rufipes/Rugilus rufipes_189.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,3.0777692e-06,Rugilus erichsoni,4.7463316e-05,Rugilus rufipes,0.9999491
2991,images_species/Rugilus rufipes/Rugilus rufipes_190.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,1.2100937e-06,Rugilus orbiculatus,8.255566e-06,Rugilus rufipes,0.99998987
2992,images_species/Rugilus rufipes/Rugilus rufipes_200.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,4.07909e-06,Rugilus orbiculatus,4.2189607e-05,Rugilus rufipes,0.9999523
2993,images_species/Rugilus rufipes/Rugilus rufipes_214.jpg,Rugilus rufipes,Rugilus rufipes,Lathrobium fovulum,1.0368362e-05,Rugilus erichsoni,2.107967e-05,Rugilus rufipes,0.99995124
2994,images_species/Rugilus rufipes/Rugilus rufipes_219.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,2.6162166e-05,Rugilus erichsoni,0.00021636033,Rugilus rufipes,0.9997415
2995,images_species/Rugilus rufipes/Rugilus rufipes_243.jpg,Rugilus rufipes,Rugilus rufipes,Bisnius fimetarius,7.9770146e-08,Rugilus orbiculatus,1.4407634e-07,Rugilus rufipes,0.99999964
2996,images_species/Rugilus rufipes/Rugilus rufipes_26.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,5.4491984e-08,Rugilus erichsoni,5.4973444e-08,Rugilus rufipes,0.9999999
2997,images_species/Rugilus rufipes/Rugilus rufipes_41.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,6.7426056e-09,Ocypus olens,1.10946905e-08,Rugilus rufipes,1.0
2998,images_species/Rugilus rufipes/Rugilus rufipes_43.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,1.1931768e-06,Rugilus orbiculatus,9.906563e-06,Rugilus rufipes,0.99998856
2999,images_species/Rugilus rufipes/Rugilus rufipes_47.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,4.0529414e-07,Lobrathium multipunctum,1.2668065e-05,Rugilus rufipes,0.99998665
3000,images_species/Rugilus rufipes/Rugilus rufipes_49.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,5.268616e-07,Lobrathium multipunctum,1.1966438e-06,Rugilus rufipes,0.9999975
3001,images_species/Rugilus rufipes/Rugilus rufipes_50.jpg,Rugilus rufipes,Rugilus rufipes,Medon castaneus,1.9801243e-07,Lobrathium multipunctum,6.96514e-07,Rugilus rufipes,0.99999857
3002,images_species/Rugilus rufipes/Rugilus rufipes_53.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,5.9156328e-06,Lobrathium multipunctum,0.00012686549,Rugilus rufipes,0.9998572
3003,images_species/Rugilus rufipes/Rugilus rufipes_54.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,5.611017e-07,Rugilus erichsoni,1.3198882e-06,Rugilus rufipes,0.9999974
3004,images_species/Rugilus rufipes/Rugilus rufipes_56.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,1.0515593e-06,Rugilus erichsoni,1.2752963e-06,Rugilus rufipes,0.9999975
3005,images_species/Rugilus rufipes/Rugilus rufipes_59.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,4.3387718e-06,Rugilus orbiculatus,4.4189155e-06,Rugilus rufipes,0.9999908
3006,images_species/Rugilus rufipes/Rugilus rufipes_67.jpg,Rugilus rufipes,Rugilus rufipes,Gyrohypnus atratus,1.06111265e-05,Rugilus orbiculatus,0.035212893,Rugilus rufipes,0.96476525
3007,images_species/Rugilus rufipes/Rugilus rufipes_68.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,1.5856223e-07,Rugilus orbiculatus,3.4093528e-06,Rugilus rufipes,0.9999963
3008,images_species/Rugilus rufipes/Rugilus rufipes_70.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,5.9078527e-08,Lobrathium multipunctum,4.2768517e-07,Rugilus rufipes,0.9999994
3009,images_species/Rugilus rufipes/Rugilus rufipes_76.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus erichsoni,2.7015076e-06,Rugilus orbiculatus,3.329987e-05,Rugilus rufipes,0.9999633
3010,images_species/Rugilus rufipes/Rugilus rufipes_84.jpg,Rugilus rufipes,Rugilus rufipes,Tetartopeus quadratus,6.76204e-07,Rugilus orbiculatus,1.204581e-05,Rugilus rufipes,0.99998665
3011,images_species/Rugilus rufipes/Rugilus rufipes_89.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,8.692463e-06,Rugilus orbiculatus,9.644068e-06,Rugilus rufipes,0.99998
3012,images_species/Rugilus rufipes/Rugilus rufipes_93.jpg,Rugilus rufipes,Rugilus rufipes,Rugilus orbiculatus,5.841477e-07,Lobrathium multipunctum,1.4162032e-06,Rugilus rufipes,0.9999974
3013,images_species/Rugilus rufipes/Rugilus rufipes_94.jpg,Rugilus rufipes,Rugilus rufipes,Lobrathium multipunctum,1.2763198e-06,Rugilus orbiculatus,2.5030713e-05,Rugilus rufipes,0.99997103
3014,images_species/Creophilus maxillosus/Creophilus maxillosus_10.jpg,Creophilus maxillosus,Creophilus maxillosus,Emus hirtus,1.9373033e-11,Ontholestes murinus,3.8098014e-09,Creophilus maxillosus,1.0
3015,images_species/Creophilus maxillosus/Creophilus maxillosus_14.jpg,Creophilus maxillosus,Creophilus maxillosus,Emus hirtus,6.4280894e-12,Ontholestes murinus,1.0845405e-10,Creophilus maxillosus,1.0
3016,images_species/Creophilus maxillosus/Creophilus maxillosus_15.jpg,Creophilus maxillosus,Creophilus maxillosus,Velleius dilatatus,1.6012977e-10,Emus hirtus,1.7522571e-09,Creophilus maxillosus,1.0
3017,images_species/Creophilus maxillosus/Creophilus maxillosus_18.jpg,Creophilus maxillosus,Creophilus maxillosus,Emus hirtus,6.7512246e-07,Ontholestes murinus,8.5551267e-07,Creophilus maxillosus,0.99999845
3018,images_species/Creophilus maxillosus/Creophilus maxillosus_34.jpg,Creophilus maxillosus,Creophilus maxillosus,Ontholestes murinus,5.922601e-08,Emus hirtus,1.5612788e-07,Creophilus maxillosus,0.9999999
3019,images_species/Creophilus maxillosus/Creophilus maxillosus_36.jpg,Creophilus maxillosus,Creophilus maxillosus,Emus hirtus,1.6487407e-08,Philonthus splendens,1.309737e-06,Creophilus maxillosus,0.9999987
3020,images_species/Creophilus maxillosus/Creophilus maxillosus_44.jpg,Creophilus maxillosus,Creophilus maxillosus,Emus hirtus,0.0001757875,Philonthus splendens,0.00022582673,Creophilus maxillosus,0.999546
3021,images_species/Creophilus maxillosus/Creophilus maxillosus_46.jpg,Creophilus maxillosus,Creophilus maxillosus,Ontholestes murinus,2.5879748e-07,Emus hirtus,4.3860345e-07,Creophilus maxillosus,0.9999993
3022,images_species/Creophilus maxillosus/Creophilus maxillosus_6.jpg,Creophilus maxillosus,Creophilus maxillosus,Ontholestes murinus,3.00508e-10,Emus hirtus,5.2600857e-10,Creophilus maxillosus,1.0
3023,images_species/Lathrobium elongatum/Lathrobium elongatum_100.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,2.8181435e-06,Lathrobium rufipenne,4.711509e-05,Lathrobium elongatum,0.9999496
3024,images_species/Lathrobium elongatum/Lathrobium elongatum_107.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fovulum,0.00028829515,Lathrobium geminum,0.08145605,Lathrobium elongatum,0.91759884
3025,images_species/Lathrobium elongatum/Lathrobium elongatum_108.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,8.88969e-07,Lathrobium rufipenne,4.502196e-06,Lathrobium elongatum,0.9999945
3026,images_species/Lathrobium elongatum/Lathrobium elongatum_109.jpg,Lathrobium elongatum,Lathrobium elongatum,Quedius maurus,0.0028138508,Lathrobium geminum,0.039652206,Lathrobium elongatum,0.95263547
3027,images_species/Lathrobium elongatum/Lathrobium elongatum_113.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,1.1064106e-05,Lathrobium rufipenne,3.2600263e-05,Lathrobium elongatum,0.9999474
3028,images_species/Lathrobium elongatum/Lathrobium elongatum_114.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,0.00017634628,Lathrobium rufipenne,0.011765291,Lathrobium elongatum,0.9880449
3029,images_species/Lathrobium elongatum/Lathrobium elongatum_115.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,1.9755762e-06,Lathrobium rufipenne,5.0761555e-06,Lathrobium elongatum,0.99999213
3030,images_species/Lathrobium elongatum/Lathrobium elongatum_117.jpg,Lathrobium elongatum,Lathrobium elongatum,Philonthus salinus,8.448629e-07,Lathrobium rufipenne,2.3707846e-05,Lathrobium elongatum,0.99997365
3031,images_species/Lathrobium elongatum/Lathrobium elongatum_124.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,1.0149229e-07,Lathrobium rufipenne,6.823668e-05,Lathrobium elongatum,0.99993134
3032,images_species/Lathrobium elongatum/Lathrobium elongatum_129.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,1.2346627e-06,Lathrobium geminum,4.025523e-06,Lathrobium elongatum,0.99999404
3033,images_species/Lathrobium elongatum/Lathrobium elongatum_142.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,2.7801602e-07,Lathrobium rufipenne,8.034137e-06,Lathrobium elongatum,0.99999106
3034,images_species/Lathrobium elongatum/Lathrobium elongatum_149.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,2.3408484e-07,Lathrobium rufipenne,1.0389523e-05,Lathrobium elongatum,0.9999893
3035,images_species/Lathrobium elongatum/Lathrobium elongatum_151.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,1.0440051e-05,Lathrobium rufipenne,0.0021269592,Lathrobium elongatum,0.9978593
3036,images_species/Lathrobium elongatum/Lathrobium elongatum_152.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium rufipenne,0.0001315176,Lathrobium fulvipenne,0.00041747486,Lathrobium elongatum,0.99943084
3037,images_species/Lathrobium elongatum/Lathrobium elongatum_155.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,2.0089479e-07,Lathrobium rufipenne,6.4327617e-07,Lathrobium elongatum,0.99999917
3038,images_species/Lathrobium elongatum/Lathrobium elongatum_166.jpg,Lathrobium elongatum,Lathrobium geminum,Lathrobium fulvipenne,0.0004798621,Lathrobium elongatum,0.14988306,Lathrobium geminum,0.8496233
3039,images_species/Lathrobium elongatum/Lathrobium elongatum_173.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,7.419183e-08,Lathrobium rufipenne,0.0003744323,Lathrobium elongatum,0.9996252
3040,images_species/Lathrobium elongatum/Lathrobium elongatum_178.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fovulum,2.9346202e-05,Lathrobium geminum,0.0002483833,Lathrobium elongatum,0.9996697
3041,images_species/Lathrobium elongatum/Lathrobium elongatum_180.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium rufipenne,0.00033580203,Lathrobium geminum,0.00089886197,Lathrobium elongatum,0.9986994
3042,images_species/Lathrobium elongatum/Lathrobium elongatum_183.jpg,Lathrobium elongatum,Lathrobium elongatum,Astenus lyonessius,4.0088203e-06,Lathrobium rufipenne,4.3514985e-05,Lathrobium elongatum,0.9999484
3043,images_species/Lathrobium elongatum/Lathrobium elongatum_186.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,2.2703982e-06,Lathrobium rufipenne,0.00015239045,Lathrobium elongatum,0.9998424
3044,images_species/Lathrobium elongatum/Lathrobium elongatum_189.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium brunnipes,0.0004351049,Lathrobium geminum,0.00092267507,Lathrobium elongatum,0.9985259
3045,images_species/Lathrobium elongatum/Lathrobium elongatum_193.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,1.4801974e-05,Lathrobium rufipenne,0.00015899833,Lathrobium elongatum,0.99982315
3046,images_species/Lathrobium elongatum/Lathrobium elongatum_200.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,1.6161283e-07,Lathrobium rufipenne,1.2943406e-06,Lathrobium elongatum,0.99999833
3047,images_species/Lathrobium elongatum/Lathrobium elongatum_203.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,0.0047317534,Lathrobium rufipenne,0.04010653,Lathrobium elongatum,0.9550524
3048,images_species/Lathrobium elongatum/Lathrobium elongatum_207.jpg,Lathrobium elongatum,Lathrobium elongatum,Astenus gracilis,1.0366392e-07,Lathrobium rufipenne,0.0016332533,Lathrobium elongatum,0.9983664
3049,images_species/Lathrobium elongatum/Lathrobium elongatum_209.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,0.00022299684,Lathrobium rufipenne,0.0007820609,Lathrobium elongatum,0.99898285
3050,images_species/Lathrobium elongatum/Lathrobium elongatum_217.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,2.8084738e-05,Lathrobium rufipenne,6.3203566e-05,Lathrobium elongatum,0.99990034
3051,images_species/Lathrobium elongatum/Lathrobium elongatum_223.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,0.0002356077,Lathrobium rufipenne,0.03135661,Lathrobium elongatum,0.9683903
3052,images_species/Lathrobium elongatum/Lathrobium elongatum_234.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,0.00023644135,Tetartopeus quadratus,0.009921518,Lathrobium elongatum,0.9893702
3053,images_species/Lathrobium elongatum/Lathrobium elongatum_26.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,1.3717651e-05,Lathrobium geminum,0.00016650782,Lathrobium elongatum,0.9998167
3054,images_species/Lathrobium elongatum/Lathrobium elongatum_27.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium rufipenne,0.00023134511,Lathrobium geminum,0.0002690844,Lathrobium elongatum,0.9993167
3055,images_species/Lathrobium elongatum/Lathrobium elongatum_28.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,2.7879248e-06,Lathrobium rufipenne,0.002795466,Lathrobium elongatum,0.9971949
3056,images_species/Lathrobium elongatum/Lathrobium elongatum_40.jpg,Lathrobium elongatum,Lathrobium rufipenne,Heterothops stiglundbergi,3.3479824e-05,Lathrobium elongatum,0.20954917,Lathrobium rufipenne,0.79040354
3057,images_species/Lathrobium elongatum/Lathrobium elongatum_42.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,4.0086908e-07,Lathrobium rufipenne,2.3228051e-06,Lathrobium elongatum,0.99999666
3058,images_species/Lathrobium elongatum/Lathrobium elongatum_43.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,1.036973e-05,Lathrobium geminum,3.3319717e-05,Lathrobium elongatum,0.9999535
3059,images_species/Lathrobium elongatum/Lathrobium elongatum_46.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,3.226468e-06,Lathrobium rufipenne,4.3290536e-05,Lathrobium elongatum,0.99994993
3060,images_species/Lathrobium elongatum/Lathrobium elongatum_49.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium fulvipenne,1.1484382e-07,Lathrobium rufipenne,3.1460535e-05,Lathrobium elongatum,0.9999683
3061,images_species/Lathrobium elongatum/Lathrobium elongatum_50.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,0.00044677814,Lathrobium rufipenne,0.009905861,Lathrobium elongatum,0.98947865
3062,images_species/Lathrobium elongatum/Lathrobium elongatum_51.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,8.1511917e-07,Lathrobium rufipenne,7.713267e-05,Lathrobium elongatum,0.9999212
3063,images_species/Lathrobium elongatum/Lathrobium elongatum_54.jpg,Lathrobium elongatum,Lathrobium elongatum,Gauropterus fulgidus,3.0758062e-07,Lathrobium rufipenne,2.8953918e-05,Lathrobium elongatum,0.9999697
3064,images_species/Lathrobium elongatum/Lathrobium elongatum_61.jpg,Lathrobium elongatum,Lathrobium elongatum,Lathrobium geminum,5.7441827e-07,Lathrobium rufipenne,5.685657e-06,Lathrobium elongatum,0.9999937
