,Filename,Prediction1,Prediction3
2522,images_genus/Lobrathium/Lobrathium multipunctum_29.jpg,Lobrathium,"[('Medon', 0.0017068536), ('Lathrobium', 0.002398389), ('Lobrathium', 0.99480224)]"
2523,images_genus/Lobrathium/Lobrathium multipunctum_30.jpg,Lobrathium,"[('Atrecus', 9.350824e-06), ('Lathrobium', 9.457215e-06), ('Lobrathium', 0.999972)]"
2524,images_genus/Lobrathium/Lobrathium multipunctum_31.jpg,Lobrathium,"[('Lathrobium', 0.0021140873), ('Atrecus', 0.12966082), ('Lobrathium', 0.8679182)]"
2525,images_genus/Lobrathium/Lobrathium multipunctum_32.jpg,Lobrathium,"[('Cafius', 4.363578e-06), ('Atrecus', 0.0002980837), ('Lobrathium', 0.99968934)]"
2526,images_genus/Lithocharis/Lithocharis nigriceps_10.jpg,Lithocharis,"[('Bisnius', 1.5675631e-07), ('Gabrius', 1.7207949e-06), ('Lithocharis', 0.9999981)]"
2527,images_genus/Lithocharis/Lithocharis nigriceps_11.jpg,Lithocharis,"[('Medon', 5.7683146e-06), ('Gabrius', 3.0453011e-05), ('Lithocharis', 0.99996066)]"
2528,images_genus/Lithocharis/Lithocharis nigriceps_12.jpg,Lithocharis,"[('Medon', 0.00045452642), ('Gabrius', 0.0005761605), ('Lithocharis', 0.998906)]"
2529,images_genus/Lithocharis/Lithocharis nigriceps_13.jpg,Lithocharis,"[('Gabrius', 1.5125037e-05), ('Bisnius', 2.7125701e-05), ('Lithocharis', 0.9999553)]"
2530,images_genus/Lithocharis/Lithocharis nigriceps_14.jpg,Lithocharis,"[('Gabrius', 2.483284e-06), ('Medon', 7.9048885e-05), ('Lithocharis', 0.99991703)]"
2531,images_genus/Lithocharis/Lithocharis nigriceps_15.jpg,Lithocharis,"[('Gabrius', 8.983927e-06), ('Medon', 1.1825909e-05), ('Lithocharis', 0.999977)]"
2532,images_genus/Lithocharis/Lithocharis nigriceps_16.jpg,Lithocharis,"[('Gabrius', 1.0119616e-05), ('Bisnius', 1.28579995e-05), ('Lithocharis', 0.99997604)]"
2533,images_genus/Lithocharis/Lithocharis nigriceps_17.jpg,Lithocharis,"[('Medon', 0.000621382), ('Gabrius', 0.16980407), ('Lithocharis', 0.8277985)]"
2534,images_genus/Lithocharis/Lithocharis nigriceps_18.jpg,Lithocharis,"[('Othius', 0.0001851995), ('Gabrius', 0.004251358), ('Lithocharis', 0.99535036)]"
2535,images_genus/Lithocharis/Lithocharis nigriceps_19.jpg,Lithocharis,"[('Sunius', 2.181546e-08), ('Medon', 2.8499028e-06), ('Lithocharis', 0.99999714)]"
2536,images_genus/Lithocharis/Lithocharis nigriceps_20.jpg,Lithocharis,"[('Medon', 4.361848e-07), ('Gabronthus', 5.03702e-07), ('Lithocharis', 0.9999989)]"
2537,images_genus/Lithocharis/Lithocharis nigriceps_21.jpg,Lithocharis,"[('Gabrius', 1.5362808e-05), ('Medon', 2.313019e-05), ('Lithocharis', 0.9999465)]"
2538,images_genus/Lithocharis/Lithocharis nigriceps_22.jpg,Lithocharis,"[('Neobisnius', 9.858898e-08), ('Gabrius', 1.0544236e-06), ('Lithocharis', 0.9999988)]"
2539,images_genus/Lithocharis/Lithocharis nigriceps_23.jpg,Lithocharis,"[('Gabronthus', 0.0015350851), ('Medon', 0.053168938), ('Lithocharis', 0.94332415)]"
2540,images_genus/Lithocharis/Lithocharis nigriceps_8.jpg,Lithocharis,"[('Bisnius', 4.1778048e-07), ('Gabrius', 4.262588e-06), ('Lithocharis', 0.99999523)]"
2541,images_genus/Lithocharis/Lithocharis nigriceps_9.jpg,Lithocharis,"[('Gabronthus', 7.668811e-06), ('Medon', 4.6085854e-05), ('Lithocharis', 0.99993324)]"
2542,images_genus/Lithocharis/Lithocharis ochracea_19.jpg,Lithocharis,"[('Medon', 2.1142705e-09), ('Bisnius', 2.4458663e-08), ('Lithocharis', 1.0)]"
2543,images_genus/Lithocharis/Lithocharis ochracea_20.jpg,Lithocharis,"[('Medon', 0.0013480113), ('Bisnius', 0.004830746), ('Lithocharis', 0.99312085)]"
2544,images_genus/Lithocharis/Lithocharis ochracea_21.jpg,Lithocharis,"[('Rugilus', 3.9997103e-05), ('Medon', 0.024870593), ('Lithocharis', 0.97498274)]"
2545,images_genus/Lithocharis/Lithocharis ochracea_22.jpg,Lithocharis,"[('Bisnius', 0.0024357352), ('Medon', 0.087695), ('Lithocharis', 0.90857166)]"
2546,images_genus/Lithocharis/Lithocharis ochracea_23.jpg,Lithocharis,"[('Bisnius', 1.8183822e-06), ('Medon', 5.796234e-05), ('Lithocharis', 0.9999392)]"
2547,images_genus/Lithocharis/Lithocharis ochracea_24.jpg,Lithocharis,"[('Medon', 1.1203437e-06), ('Bisnius', 2.7373464e-06), ('Lithocharis', 0.9999958)]"
2548,images_genus/Lithocharis/Lithocharis ochracea_25.jpg,Lithocharis,"[('Bisnius', 2.1120379e-05), ('Medon', 2.367284e-05), ('Lithocharis', 0.99995327)]"
2549,images_genus/Lithocharis/Lithocharis ochracea_26.jpg,Lithocharis,"[('Gabrius', 4.685607e-07), ('Bisnius', 3.8961566e-06), ('Lithocharis', 0.999995)]"
2550,images_genus/Lithocharis/Lithocharis ochracea_27.jpg,Lithocharis,"[('Medon', 6.182614e-06), ('Bisnius', 0.0003053645), ('Lithocharis', 0.9996866)]"
2551,images_genus/Lithocharis/Lithocharis ochracea_28.jpg,Lithocharis,"[('Bisnius', 6.6064196e-05), ('Medon', 8.765356e-05), ('Lithocharis', 0.99983406)]"
2552,images_genus/Lithocharis/Lithocharis ochracea_29.jpg,Lithocharis,"[('Medon', 1.2282394e-06), ('Bisnius', 1.5475218e-05), ('Lithocharis', 0.9999832)]"
2553,images_genus/Lithocharis/Lithocharis ochracea_30.jpg,Lithocharis,"[('Bisnius', 0.000101010286), ('Medon', 0.00013839449), ('Lithocharis', 0.99975353)]"
2554,images_genus/Lithocharis/Lithocharis ochracea_31.jpg,Lithocharis,"[('Gabrius', 3.7931195e-06), ('Bisnius', 7.619658e-05), ('Lithocharis', 0.9999151)]"
2555,images_genus/Lithocharis/Lithocharis ochracea_32.jpg,Lithocharis,"[('Medon', 0.0005405052), ('Bisnius', 0.003773108), ('Lithocharis', 0.9955835)]"
2556,images_genus/Lithocharis/Lithocharis ochracea_33.jpg,Lithocharis,"[('Medon', 1.3553936e-08), ('Bisnius', 1.6009425e-07), ('Lithocharis', 0.99999976)]"
2557,images_genus/Lithocharis/Lithocharis ochracea_34.jpg,Lithocharis,"[('Othius', 8.014258e-06), ('Bisnius', 0.00027462846), ('Lithocharis', 0.99970716)]"
2558,images_genus/Lithocharis/Lithocharis ochracea_35.jpg,Lithocharis,"[('Bisnius', 1.177653e-05), ('Medon', 1.2708559e-05), ('Lithocharis', 0.9999747)]"
2559,images_genus/Lithocharis/Lithocharis ochracea_36.jpg,Lithocharis,"[('Gabrius', 2.5453113e-09), ('Bisnius', 2.5500926e-09), ('Lithocharis', 1.0)]"
2560,images_genus/Lithocharis/Lithocharis ochracea_37.jpg,Lithocharis,"[('Gabrius', 5.432529e-07), ('Medon', 2.1357384e-06), ('Lithocharis', 0.9999969)]"
2561,images_genus/Lithocharis/Lithocharis ochracea_38.jpg,Lithocharis,"[('Othius', 0.00056965236), ('Sunius', 0.0013634404), ('Lithocharis', 0.9970175)]"
2562,images_genus/Lithocharis/Lithocharis ochracea_39.jpg,Lithocharis,"[('Gabrius', 2.528078e-08), ('Bisnius', 7.473744e-08), ('Lithocharis', 0.9999999)]"
2563,images_genus/Lithocharis/Lithocharis ochracea_40.jpg,Lithocharis,"[('Medon', 1.2270485e-05), ('Othius', 2.6283573e-05), ('Lithocharis', 0.9999424)]"
2564,images_genus/Lithocharis/Lithocharis ochracea_41.jpg,Lithocharis,"[('Medon', 1.5621286e-05), ('Sunius', 1.7907038e-05), ('Lithocharis', 0.9999478)]"
2565,images_genus/Lithocharis/Lithocharis ochracea_42.jpg,Lithocharis,"[('Gabrius', 4.9270343e-09), ('Bisnius', 5.1069335e-09), ('Lithocharis', 1.0)]"
2566,images_genus/Lithocharis/Lithocharis ochracea_43.jpg,Lithocharis,"[('Medon', 7.241756e-07), ('Bisnius', 8.307886e-07), ('Lithocharis', 0.99999845)]"
2567,images_genus/Lithocharis/Lithocharis ochracea_44.jpg,Lithocharis,"[('Gabrius', 4.4241555e-05), ('Bisnius', 0.000102021964), ('Lithocharis', 0.9998307)]"
2568,images_genus/Lithocharis/Lithocharis ochracea_45.jpg,Lithocharis,"[('Medon', 3.200318e-07), ('Bisnius', 6.2249825e-07), ('Lithocharis', 0.99999905)]"
2569,images_genus/Lithocharis/Lithocharis ochracea_46.jpg,Lithocharis,"[('Medon', 9.008635e-05), ('Gabrius', 0.00012266885), ('Lithocharis', 0.99969614)]"
2570,images_genus/Lithocharis/Lithocharis ochracea_47.jpg,Lithocharis,"[('Medon', 1.6044829e-05), ('Bisnius', 0.0004311247), ('Lithocharis', 0.9995214)]"
2571,images_genus/Lithocharis/Lithocharis ochracea_48.jpg,Lithocharis,"[('Bisnius', 1.5752272e-05), ('Medon', 6.578197e-05), ('Lithocharis', 0.99989605)]"
2572,images_genus/Lithocharis/Lithocharis ochracea_49.jpg,Lithocharis,"[('Medon', 5.177912e-06), ('Bisnius', 8.418455e-05), ('Lithocharis', 0.9999033)]"
2573,images_genus/Lithocharis/Lithocharis ochracea_50.jpg,Lithocharis,"[('Sunius', 4.886713e-05), ('Medon', 0.002058069), ('Lithocharis', 0.9978236)]"
2574,images_genus/Lithocharis/Lithocharis ochracea_51.jpg,Lithocharis,"[('Medon', 1.3317e-09), ('Bisnius', 2.032429e-09), ('Lithocharis', 1.0)]"
2575,images_genus/Lithocharis/Lithocharis ochracea_52.jpg,Lithocharis,"[('Medon', 1.123679e-07), ('Bisnius', 3.3722367e-06), ('Lithocharis', 0.9999964)]"
2576,images_genus/Lithocharis/Lithocharis ochracea_53.jpg,Lithocharis,"[('Gabrius', 3.6317203e-08), ('Medon', 4.5273913e-07), ('Lithocharis', 0.9999995)]"
2577,images_genus/Lithocharis/Lithocharis ochracea_54.jpg,Medon,"[('Pseudomedon', 0.005709591), ('Sunius', 0.024137536), ('Medon', 0.96980697)]"
2578,images_genus/Lithocharis/Lithocharis ochracea_55.jpg,Lithocharis,"[('Pseudomedon', 5.942488e-06), ('Medon', 8.377946e-05), ('Lithocharis', 0.9998987)]"
2579,images_genus/Lithocharis/Lithocharis ochracea_56.jpg,Lithocharis,"[('Medon', 1.8473271e-06), ('Bisnius', 1.750926e-05), ('Lithocharis', 0.99998)]"
2580,images_genus/Lithocharis/Lithocharis ochracea_57.jpg,Medon,"[('Lithocharis', 0.13696298), ('Sunius', 0.22888811), ('Medon', 0.59689933)]"
2581,images_genus/Ocypus/Ocypus aeneocephalus_10.jpg,Ocypus,"[('Othius', 1.2759216e-05), ('Tasgius', 0.00033216004), ('Ocypus', 0.9996451)]"
2582,images_genus/Ocypus/Ocypus aeneocephalus_11.jpg,Ocypus,"[('Ontholestes', 0.0005364743), ('Tasgius', 0.00061439374), ('Ocypus', 0.99862766)]"
2583,images_genus/Ocypus/Ocypus aeneocephalus_12.jpg,Ocypus,"[('Velleius', 6.233964e-08), ('Tasgius', 9.941622e-06), ('Ocypus', 0.99998987)]"
2584,images_genus/Ocypus/Ocypus aeneocephalus_4.jpg,Ocypus,"[('Ontholestes', 2.455885e-06), ('Tasgius', 0.0004584637), ('Ocypus', 0.9995359)]"
2585,images_genus/Ocypus/Ocypus aeneocephalus_5.jpg,Ocypus,"[('Dinothenarus', 4.9819973e-05), ('Tasgius', 0.0008311584), ('Ocypus', 0.9990767)]"
2586,images_genus/Ocypus/Ocypus aeneocephalus_6.jpg,Ocypus,"[('Tasgius', 9.66803e-07), ('Ontholestes', 3.9539773e-06), ('Ocypus', 0.999995)]"
2587,images_genus/Ocypus/Ocypus aeneocephalus_7.jpg,Ocypus,"[('Ontholestes', 1.2569038e-06), ('Tasgius', 3.2104706e-06), ('Ocypus', 0.9999949)]"
2588,images_genus/Ocypus/Ocypus aeneocephalus_8.jpg,Ocypus,"[('Velleius', 1.5324831e-08), ('Tasgius', 1.7459813e-06), ('Ocypus', 0.9999982)]"
2589,images_genus/Ocypus/Ocypus aeneocephalus_9.jpg,Ocypus,"[('Ontholestes', 1.8770952e-05), ('Tasgius', 4.761007e-05), ('Ocypus', 0.99990153)]"
2590,images_genus/Ocypus/Ocypus brunnipes_10.jpg,Ocypus,"[('Tasgius', 0.0020281184), ('Philonthus', 0.0034708364), ('Ocypus', 0.99359185)]"
2591,images_genus/Ocypus/Ocypus brunnipes_11.jpg,Ocypus,"[('Staphylinus', 6.7720866e-05), ('Tasgius', 0.010637298), ('Ocypus', 0.9892799)]"
2592,images_genus/Ocypus/Ocypus brunnipes_12.jpg,Ocypus,"[('Philonthus', 3.6866262e-05), ('Tasgius', 0.00022559772), ('Ocypus', 0.99969304)]"
2593,images_genus/Ocypus/Ocypus brunnipes_13.jpg,Ocypus,"[('Staphylinus', 2.391371e-07), ('Tasgius', 5.1716113e-05), ('Ocypus', 0.9999479)]"
2594,images_genus/Ocypus/Ocypus brunnipes_14.jpg,Ocypus,"[('Platydracus', 5.0672247e-06), ('Othius', 6.4368273e-06), ('Ocypus', 0.999984)]"
2595,images_genus/Ocypus/Ocypus brunnipes_15.jpg,Ocypus,"[('Othius', 6.224187e-05), ('Tasgius', 0.00013081482), ('Ocypus', 0.9996995)]"
2596,images_genus/Ocypus/Ocypus brunnipes_5.jpg,Ocypus,"[('Platydracus', 0.000120527664), ('Tasgius', 0.0031309268), ('Ocypus', 0.9967084)]"
2597,images_genus/Ocypus/Ocypus brunnipes_6.jpg,Ocypus,"[('Tasgius', 0.0033606885), ('Philonthus', 0.0064121764), ('Ocypus', 0.98988265)]"
2598,images_genus/Ocypus/Ocypus brunnipes_7.jpg,Ocypus,"[('Philonthus', 2.9845392e-08), ('Tasgius', 1.8383556e-05), ('Ocypus', 0.99998164)]"
2599,images_genus/Ocypus/Ocypus brunnipes_8.jpg,Ocypus,"[('Othius', 5.5122815e-05), ('Tasgius', 0.00020257394), ('Ocypus', 0.9997172)]"
2600,images_genus/Ocypus/Ocypus brunnipes_9.jpg,Ocypus,"[('Othius', 6.538019e-05), ('Tasgius', 0.00041048147), ('Ocypus', 0.99948126)]"
2601,images_genus/Ocypus/Ocypus fuscatus_10.jpg,Ocypus,"[('Velleius', 5.139805e-07), ('Tasgius', 2.8193157e-05), ('Ocypus', 0.99997103)]"
2602,images_genus/Ocypus/Ocypus fuscatus_11.jpg,Ocypus,"[('Xantholinus', 4.1290486e-06), ('Tasgius', 7.999573e-05), ('Ocypus', 0.99991345)]"
2603,images_genus/Ocypus/Ocypus fuscatus_4.jpg,Ocypus,"[('Philonthus', 0.0018025559), ('Tasgius', 0.025990926), ('Ocypus', 0.97078687)]"
2604,images_genus/Ocypus/Ocypus fuscatus_5.jpg,Ocypus,"[('Velleius', 5.071108e-05), ('Tasgius', 0.017168218), ('Ocypus', 0.9826674)]"
2605,images_genus/Ocypus/Ocypus fuscatus_6.jpg,Ocypus,"[('Philonthus', 2.661757e-05), ('Tasgius', 0.00076100125), ('Ocypus', 0.9992072)]"
2606,images_genus/Ocypus/Ocypus fuscatus_7.jpg,Ocypus,"[('Tasgius', 1.8100607e-05), ('Velleius', 9.938685e-05), ('Ocypus', 0.99987614)]"
2607,images_genus/Ocypus/Ocypus fuscatus_8.jpg,Ocypus,"[('Philonthus', 5.3816592e-08), ('Tasgius', 7.789762e-05), ('Ocypus', 0.99992204)]"
2608,images_genus/Ocypus/Ocypus fuscatus_9.jpg,Ocypus,"[('Velleius', 0.019545998), ('Philonthus', 0.18991221), ('Ocypus', 0.78087765)]"
2609,images_genus/Ocypus/Ocypus nitens_10.jpg,Ocypus,"[('Tasgius', 0.0002544569), ('Velleius', 0.0010291109), ('Ocypus', 0.998632)]"
2610,images_genus/Ocypus/Ocypus nitens_11.jpg,Ocypus,"[('Velleius', 2.3516708e-05), ('Tasgius', 0.029931067), ('Ocypus', 0.97003716)]"
2611,images_genus/Ocypus/Ocypus nitens_12.jpg,Ocypus,"[('Velleius', 3.0121559e-05), ('Tasgius', 0.12710886), ('Ocypus', 0.8728124)]"
2612,images_genus/Ocypus/Ocypus nitens_13.jpg,Ocypus,"[('Xantholinus', 9.222774e-06), ('Tasgius', 0.0039712368), ('Ocypus', 0.99599993)]"
2613,images_genus/Ocypus/Ocypus nitens_14.jpg,Ocypus,"[('Cafius', 6.240058e-05), ('Tasgius', 0.011261064), ('Ocypus', 0.98852706)]"
2614,images_genus/Ocypus/Ocypus nitens_15.jpg,Tasgius,"[('Ontholestes', 0.0045255455), ('Ocypus', 0.4634117), ('Tasgius', 0.5275643)]"
2615,images_genus/Ocypus/Ocypus nitens_16.jpg,Ocypus,"[('Velleius', 5.889905e-06), ('Tasgius', 0.0016238977), ('Ocypus', 0.9983658)]"
2616,images_genus/Ocypus/Ocypus nitens_17.jpg,Ocypus,"[('Velleius', 6.9601488e-06), ('Staphylinus', 2.8653541e-05), ('Ocypus', 0.99996114)]"
2617,images_genus/Ocypus/Ocypus nitens_18.jpg,Ocypus,"[('Xantholinus', 0.00013871222), ('Tasgius', 0.0026039875), ('Ocypus', 0.9969842)]"
2618,images_genus/Ocypus/Ocypus nitens_6.jpg,Ocypus,"[('Velleius', 2.963941e-06), ('Tasgius', 0.20701921), ('Ocypus', 0.7929714)]"
2619,images_genus/Ocypus/Ocypus nitens_7.jpg,Ocypus,"[('Xantholinus', 1.2937334e-05), ('Tasgius', 0.011259501), ('Ocypus', 0.98871046)]"
2620,images_genus/Ocypus/Ocypus nitens_8.jpg,Tasgius,"[('Xantholinus', 4.2941247e-05), ('Ocypus', 0.15099436), ('Tasgius', 0.8488449)]"
2621,images_genus/Ocypus/Ocypus nitens_9.jpg,Ocypus,"[('Velleius', 0.00016653654), ('Tasgius', 0.0017559588), ('Ocypus', 0.99791616)]"
2622,images_genus/Ocypus/Ocypus olens_2.jpg,Ocypus,"[('Velleius', 4.7605965e-08), ('Tasgius', 1.8462949e-06), ('Ocypus', 0.9999981)]"
2623,images_genus/Ocypus/Ocypus olens_3.jpg,Ocypus,"[('Dinothenarus', 1.551439e-05), ('Tasgius', 0.000861043), ('Ocypus', 0.99910897)]"
2624,images_genus/Ocypus/Ocypus olens_4.jpg,Ocypus,"[('Staphylinus', 4.150053e-07), ('Tasgius', 3.8885123e-06), ('Ocypus', 0.9999956)]"
2625,images_genus/Ocypus/Ocypus olens_5.jpg,Ocypus,"[('Tasgius', 0.0005774195), ('Staphylinus', 0.0007535222), ('Ocypus', 0.998582)]"
2626,images_genus/Ocypus/Ocypus olens_6.jpg,Ocypus,"[('Velleius', 2.9469095e-06), ('Tasgius', 0.017802106), ('Ocypus', 0.98219323)]"
2627,images_genus/Ocypus/Ocypus ophthalmicus_3.jpg,Ocypus,"[('Tasgius', 0.00039314097), ('Philonthus', 0.15737462), ('Ocypus', 0.8419581)]"
2628,images_genus/Ocypus/Ocypus ophthalmicus_4.jpg,Ocypus,"[('Velleius', 5.9014233e-06), ('Tasgius', 0.0052575795), ('Ocypus', 0.9947349)]"
2629,images_genus/Ocypus/Ocypus ophthalmicus_5.jpg,Ocypus,"[('Velleius', 1.9869897e-06), ('Tasgius', 1.0594798e-05), ('Ocypus', 0.999987)]"
2630,images_genus/Ocypus/Ocypus ophthalmicus_6.jpg,Ocypus,"[('Velleius', 0.00015140303), ('Ontholestes', 0.00040028556), ('Ocypus', 0.99937505)]"
2631,images_genus/Ocypus/Ocypus ophthalmicus_7.jpg,Ocypus,"[('Velleius', 0.0009332178), ('Tasgius', 0.0031503611), ('Ocypus', 0.9952852)]"
2632,images_genus/Ocypus/Ocypus ophthalmicus_8.jpg,Ocypus,"[('Velleius', 5.539211e-07), ('Tasgius', 2.6284857e-05), ('Ocypus', 0.99997306)]"
2633,images_genus/Ocypus/Ocypus picipennis_10.jpg,Ocypus,"[('Philonthus', 0.0028572616), ('Othius', 0.30408114), ('Ocypus', 0.6884914)]"
2634,images_genus/Ocypus/Ocypus picipennis_11.jpg,Ocypus,"[('Quedius', 0.006070626), ('Philonthus', 0.022857228), ('Ocypus', 0.96811754)]"
2635,images_genus/Ocypus/Ocypus picipennis_12.jpg,Ocypus,"[('Velleius', 0.00036636734), ('Tasgius', 0.0011475078), ('Ocypus', 0.99836653)]"
2636,images_genus/Ocypus/Ocypus picipennis_13.jpg,Ocypus,"[('Creophilus', 0.00039098796), ('Velleius', 0.0065197577), ('Ocypus', 0.99257845)]"
2637,images_genus/Ocypus/Ocypus picipennis_14.jpg,Ocypus,"[('Tasgius', 2.1826885e-05), ('Velleius', 5.0382965e-05), ('Ocypus', 0.999926)]"
2638,images_genus/Ocypus/Ocypus picipennis_15.jpg,Ocypus,"[('Velleius', 1.0828466e-07), ('Tasgius', 4.637124e-07), ('Ocypus', 0.9999994)]"
2639,images_genus/Ocypus/Ocypus picipennis_5.jpg,Ocypus,"[('Creophilus', 0.0009749121), ('Velleius', 0.0068199877), ('Ocypus', 0.9914568)]"
2640,images_genus/Ocypus/Ocypus picipennis_6.jpg,Ocypus,"[('Philonthus', 5.0303443e-06), ('Othius', 1.3957345e-05), ('Ocypus', 0.9999653)]"
2641,images_genus/Ocypus/Ocypus picipennis_7.jpg,Ocypus,"[('Philonthus', 2.762174e-05), ('Velleius', 5.1201107e-05), ('Ocypus', 0.99990547)]"
2642,images_genus/Ocypus/Ocypus picipennis_8.jpg,Ocypus,"[('Cafius', 0.00025987718), ('Dinothenarus', 0.003432943), ('Ocypus', 0.9956085)]"
2643,images_genus/Ocypus/Ocypus picipennis_9.jpg,Ocypus,"[('Ontholestes', 1.3450919e-05), ('Velleius', 0.00062917126), ('Ocypus', 0.99932027)]"
2644,images_genus/Phacophallus/Phacophallus parumpunctatus_3.jpg,Phacophallus,"[('Leptacinus', 0.01579544), ('Gyrohypnus', 0.23233442), ('Phacophallus', 0.7507661)]"
2645,images_genus/Phacophallus/Phacophallus parumpunctatus_4.jpg,Phacophallus,"[('Leptacinus', 0.015106126), ('Gyrohypnus', 0.1377201), ('Phacophallus', 0.8429358)]"
2646,images_genus/Phacophallus/Phacophallus parumpunctatus_5.jpg,Phacophallus,"[('Xantholinus', 0.008453139), ('Gyrohypnus', 0.28505987), ('Phacophallus', 0.70093197)]"
2647,images_genus/Phacophallus/Phacophallus parumpunctatus_6.jpg,Gyrohypnus,"[('Bisnius', 0.0011000925), ('Phacophallus', 0.2801194), ('Gyrohypnus', 0.71761394)]"
2648,images_genus/Phacophallus/Phacophallus parumpunctatus_7.jpg,Phacophallus,"[('Gauropterus', 0.0002461042), ('Leptacinus', 0.00287563), ('Phacophallus', 0.99669707)]"
2649,images_genus/Phacophallus/Phacophallus parumpunctatus_8.jpg,Phacophallus,"[('Xantholinus', 0.0024617394), ('Gyrohypnus', 0.46465388), ('Phacophallus', 0.5325267)]"
2650,images_genus/Gabronthus/Gabronthus thermarum_2.jpg,Gabronthus,"[('Leptacinus', 0.030165935), ('Heterothops', 0.040930863), ('Gabronthus', 0.92045933)]"
2651,images_genus/Gabronthus/Gabronthus thermarum_3.jpg,Gabronthus,"[('Gabrius', 0.005465812), ('Heterothops', 0.039039865), ('Gabronthus', 0.9495622)]"
2652,images_genus/Gabronthus/Gabronthus thermarum_4.jpg,Gabronthus,"[('Leptacinus', 0.005013326), ('Gabrius', 0.16563632), ('Gabronthus', 0.82701194)]"
2653,images_genus/Gabronthus/Gabronthus thermarum_5.jpg,Gabronthus,"[('Leptacinus', 0.051638335), ('Gabrius', 0.27034238), ('Gabronthus', 0.6759234)]"
2654,images_genus/Gabronthus/Gabronthus thermarum_6.jpg,Gabronthus,"[('Leptacinus', 0.0036455023), ('Heterothops', 0.033608403), ('Gabronthus', 0.9599208)]"
2655,images_genus/Heterothops/Heterothops binotatus_10.jpg,Heterothops,"[('Acylophorus', 2.1259107e-06), ('Philonthus', 1.5032192e-05), ('Heterothops', 0.99998057)]"
2656,images_genus/Heterothops/Heterothops binotatus_11.jpg,Heterothops,"[('Acylophorus', 2.0850468e-06), ('Gabrius', 2.0976138e-06), ('Heterothops', 0.999995)]"
2657,images_genus/Heterothops/Heterothops binotatus_12.jpg,Heterothops,"[('Acylophorus', 3.4923698e-07), ('Philonthus', 9.070352e-07), ('Heterothops', 0.99999857)]"
2658,images_genus/Heterothops/Heterothops binotatus_13.jpg,Heterothops,"[('Philonthus', 0.0075590867), ('Gabrius', 0.048689257), ('Heterothops', 0.943402)]"
2659,images_genus/Heterothops/Heterothops binotatus_14.jpg,Heterothops,"[('Gabrius', 0.00080684887), ('Philonthus', 0.15703365), ('Heterothops', 0.84200925)]"
2660,images_genus/Heterothops/Heterothops binotatus_15.jpg,Heterothops,"[('Acylophorus', 6.06126e-06), ('Gabrius', 7.5018866e-06), ('Heterothops', 0.9999827)]"
2661,images_genus/Heterothops/Heterothops binotatus_16.jpg,Heterothops,"[('Gabrius', 0.0017966467), ('Philonthus', 0.006131913), ('Heterothops', 0.9919751)]"
2662,images_genus/Heterothops/Heterothops binotatus_17.jpg,Heterothops,"[('Quedius', 3.156799e-05), ('Acylophorus', 0.0002735255), ('Heterothops', 0.99968076)]"
2663,images_genus/Heterothops/Heterothops binotatus_18.jpg,Heterothops,"[('Acylophorus', 0.00040252018), ('Philonthus', 0.0073543326), ('Heterothops', 0.9918011)]"
2664,images_genus/Heterothops/Heterothops binotatus_19.jpg,Heterothops,"[('Bisnius', 9.594263e-07), ('Gabrius', 2.5012954e-05), ('Heterothops', 0.9999727)]"
2665,images_genus/Heterothops/Heterothops binotatus_20.jpg,Heterothops,"[('Acylophorus', 3.0899657e-06), ('Philonthus', 8.298483e-05), ('Heterothops', 0.99991107)]"
2666,images_genus/Heterothops/Heterothops binotatus_21.jpg,Heterothops,"[('Philonthus', 6.738529e-05), ('Gabrius', 0.0005310368), ('Heterothops', 0.9993753)]"
2667,images_genus/Heterothops/Heterothops binotatus_7.jpg,Heterothops,"[('Acylophorus', 1.264717e-05), ('Philonthus', 2.6843114e-05), ('Heterothops', 0.99995995)]"
2668,images_genus/Heterothops/Heterothops binotatus_8.jpg,Heterothops,"[('Philonthus', 0.00015466413), ('Gabrius', 0.00018654329), ('Heterothops', 0.9996482)]"
2669,images_genus/Heterothops/Heterothops binotatus_9.jpg,Heterothops,"[('Acylophorus', 4.9777195e-06), ('Philonthus', 6.5526683e-06), ('Heterothops', 0.99998784)]"
2670,images_genus/Heterothops/Heterothops dissimilis_3.jpg,Heterothops,"[('Philonthus', 1.0264748e-07), ('Acylophorus', 2.7547833e-07), ('Heterothops', 0.9999995)]"
2671,images_genus/Heterothops/Heterothops dissimilis_4.jpg,Heterothops,"[('Gabrius', 3.053383e-05), ('Philonthus', 0.0003719785), ('Heterothops', 0.99956113)]"
2672,images_genus/Heterothops/Heterothops dissimilis_5.jpg,Heterothops,"[('Gabrius', 3.5119893e-07), ('Acylophorus', 6.116139e-07), ('Heterothops', 0.9999987)]"
2673,images_genus/Heterothops/Heterothops dissimilis_6.jpg,Heterothops,"[('Gabrius', 1.9538136e-06), ('Philonthus', 2.0011648e-05), ('Heterothops', 0.9999778)]"
2674,images_genus/Heterothops/Heterothops dissimilis_7.jpg,Heterothops,"[('Acylophorus', 3.757131e-08), ('Philonthus', 3.839669e-08), ('Heterothops', 0.9999999)]"
2675,images_genus/Heterothops/Heterothops dissimilis_8.jpg,Heterothops,"[('Gabrius', 5.8534537e-09), ('Acylophorus', 7.681785e-09), ('Heterothops', 1.0)]"
2676,images_genus/Heterothops/Heterothops dissimilis_9.jpg,Heterothops,"[('Quedius', 5.0429375e-05), ('Acylophorus', 0.0002446986), ('Heterothops', 0.99965274)]"
