,Filename,Prediction1,Prediction3
2705,images_genus/Heterothops/Heterothops quadripunctulus_12.jpg,Heterothops,"[('Philonthus', 0.00021343594), ('Bisnius', 0.0008597379), ('Heterothops', 0.99865085)]"
2706,images_genus/Heterothops/Heterothops quadripunctulus_13.jpg,Heterothops,"[('Acylophorus', 0.0036563512), ('Bisnius', 0.2875887), ('Heterothops', 0.7017186)]"
2707,images_genus/Heterothops/Heterothops quadripunctulus_14.jpg,Heterothops,"[('Philonthus', 0.000117550946), ('Acylophorus', 0.00018170098), ('Heterothops', 0.99962676)]"
2708,images_genus/Heterothops/Heterothops quadripunctulus_15.jpg,Heterothops,"[('Gabrius', 4.334675e-05), ('Pseudomedon', 4.5974408e-05), ('Heterothops', 0.99976844)]"
2709,images_genus/Heterothops/Heterothops quadripunctulus_16.jpg,Heterothops,"[('Bisnius', 0.007930631), ('Philonthus', 0.024643652), ('Heterothops', 0.9655795)]"
2710,images_genus/Heterothops/Heterothops quadripunctulus_17.jpg,Heterothops,"[('Bisnius', 0.0016536992), ('Quedius', 0.0036089122), ('Heterothops', 0.9914568)]"
2711,images_genus/Heterothops/Heterothops quadripunctulus_6.jpg,Heterothops,"[('Bisnius', 0.0008338923), ('Acylophorus', 0.0018368934), ('Heterothops', 0.9950235)]"
2712,images_genus/Heterothops/Heterothops quadripunctulus_7.jpg,Heterothops,"[('Pseudomedon', 0.00013125649), ('Acylophorus', 0.00058249844), ('Heterothops', 0.9989248)]"
2713,images_genus/Heterothops/Heterothops quadripunctulus_8.jpg,Heterothops,"[('Bisnius', 0.007717458), ('Philonthus', 0.28661394), ('Heterothops', 0.7035781)]"
2714,images_genus/Heterothops/Heterothops quadripunctulus_9.jpg,Heterothops,"[('Quedius', 3.482653e-05), ('Bisnius', 5.4649452e-05), ('Heterothops', 0.99983406)]"
2715,images_genus/Heterothops/Heterothops stiglundbergi_1.jpg,Heterothops,"[('Acylophorus', 0.0010828837), ('Quedius', 0.024911752), ('Heterothops', 0.9723274)]"
2716,images_genus/Heterothops/Heterothops stiglundbergi_2.jpg,Heterothops,"[('Philonthus', 0.09829803), ('Quedius', 0.2186023), ('Heterothops', 0.67120594)]"
2717,images_genus/Heterothops/Heterothops stiglundbergi_3.jpg,Heterothops,"[('Acylophorus', 0.0016319008), ('Quedius', 0.0018276152), ('Heterothops', 0.99559516)]"
2718,images_genus/Quedius/Quedius auricomus_10.jpg,Quedius,"[('Heterothops', 0.0034843625), ('Acylophorus', 0.0096900305), ('Quedius', 0.9857027)]"
2719,images_genus/Quedius/Quedius auricomus_11.jpg,Quedius,"[('Lathrobium', 0.0026190132), ('Philonthus', 0.0031905626), ('Quedius', 0.98944515)]"
2720,images_genus/Quedius/Quedius auricomus_12.jpg,Quedius,"[('Bisnius', 0.0027126004), ('Philonthus', 0.013046858), ('Quedius', 0.9791292)]"
2721,images_genus/Quedius/Quedius auricomus_13.jpg,Quedius,"[('Bisnius', 1.8815479e-06), ('Acylophorus', 4.5004117e-06), ('Quedius', 0.99998534)]"
2722,images_genus/Quedius/Quedius auricomus_14.jpg,Quedius,"[('Othius', 1.3896419e-05), ('Heterothops', 2.277888e-05), ('Quedius', 0.9999356)]"
2723,images_genus/Quedius/Quedius auricomus_15.jpg,Quedius,"[('Heterothops', 0.0018571389), ('Philonthus', 0.0035685897), ('Quedius', 0.99229467)]"
2724,images_genus/Quedius/Quedius auricomus_16.jpg,Quedius,"[('Philonthus', 0.004560905), ('Acylophorus', 0.018498711), ('Quedius', 0.9673336)]"
2725,images_genus/Quedius/Quedius auricomus_17.jpg,Quedius,"[('Othius', 0.0011414594), ('Philonthus', 0.00732267), ('Quedius', 0.988332)]"
2726,images_genus/Quedius/Quedius auricomus_6.jpg,Quedius,"[('Acylophorus', 3.5914694e-05), ('Heterothops', 7.2456955e-05), ('Quedius', 0.99985456)]"
2727,images_genus/Quedius/Quedius auricomus_7.jpg,Quedius,"[('Heterothops', 1.6254011e-05), ('Othius', 1.6918784e-05), ('Quedius', 0.99993634)]"
2728,images_genus/Quedius/Quedius auricomus_8.jpg,Quedius,"[('Acylophorus', 9.8224045e-05), ('Philonthus', 0.0003552776), ('Quedius', 0.99930465)]"
2729,images_genus/Quedius/Quedius auricomus_9.jpg,Quedius,"[('Heterothops', 0.0028977036), ('Acylophorus', 0.009593199), ('Quedius', 0.98400646)]"
2730,images_genus/Quedius/Quedius boopoides_3.jpg,Quedius,"[('Heterothops', 6.734006e-05), ('Acylophorus', 0.00054345804), ('Quedius', 0.9991254)]"
2731,images_genus/Quedius/Quedius boopoides_4.jpg,Quedius,"[('Acylophorus', 0.00037300112), ('Heterothops', 0.00043758476), ('Quedius', 0.9990281)]"
2732,images_genus/Quedius/Quedius boopoides_5.jpg,Quedius,"[('Heterothops', 4.5911518e-05), ('Acylophorus', 0.00095143804), ('Quedius', 0.9989723)]"
2733,images_genus/Quedius/Quedius boopoides_6.jpg,Quedius,"[('Heterothops', 0.000236527), ('Acylophorus', 0.00063230394), ('Quedius', 0.9987411)]"
2734,images_genus/Quedius/Quedius boopoides_7.jpg,Quedius,"[('Heterothops', 6.809371e-05), ('Acylophorus', 0.00017608008), ('Quedius', 0.9996526)]"
2735,images_genus/Quedius/Quedius boopoides_8.jpg,Quedius,"[('Acylophorus', 0.0001316255), ('Heterothops', 0.00017137529), ('Quedius', 0.9995652)]"
2736,images_genus/Quedius/Quedius boops_3.jpg,Quedius,"[('Acylophorus', 6.8203535e-06), ('Heterothops', 3.0729476e-05), ('Quedius', 0.99995625)]"
2737,images_genus/Quedius/Quedius boops_4.jpg,Quedius,"[('Acylophorus', 6.6666803e-06), ('Heterothops', 0.00010333363), ('Quedius', 0.9998863)]"
2738,images_genus/Quedius/Quedius boops_5.jpg,Quedius,"[('Philonthus', 3.807127e-05), ('Heterothops', 0.00091623224), ('Quedius', 0.9989911)]"
2739,images_genus/Quedius/Quedius boops_6.jpg,Quedius,"[('Acylophorus', 0.00022063951), ('Heterothops', 0.002067269), ('Quedius', 0.9974468)]"
2740,images_genus/Quedius/Quedius boops_7.jpg,Quedius,"[('Philonthus', 0.0006596501), ('Bisnius', 0.0010771891), ('Quedius', 0.99713254)]"
2741,images_genus/Quedius/Quedius boops_8.jpg,Quedius,"[('Acylophorus', 1.5838667e-05), ('Heterothops', 4.2544652e-05), ('Quedius', 0.9999193)]"
2742,images_genus/Quedius/Quedius boops_9.jpg,Quedius,"[('Philonthus', 0.0013059928), ('Heterothops', 0.02035507), ('Quedius', 0.9761647)]"
2743,images_genus/Quedius/Quedius brevicornis_10.jpg,Quedius,"[('Euryporus', 3.2364014e-06), ('Othius', 4.28516e-06), ('Quedius', 0.999977)]"
2744,images_genus/Quedius/Quedius brevicornis_11.jpg,Quedius,"[('Euryporus', 1.3962592e-05), ('Lathrobium', 1.4406184e-05), ('Quedius', 0.9999541)]"
2745,images_genus/Quedius/Quedius brevicornis_12.jpg,Quedius,"[('Othius', 9.985173e-05), ('Philonthus', 0.00012709145), ('Quedius', 0.99948066)]"
2746,images_genus/Quedius/Quedius brevicornis_13.jpg,Quedius,"[('Philonthus', 2.2137196e-05), ('Othius', 3.9820134e-05), ('Quedius', 0.9998951)]"
2747,images_genus/Quedius/Quedius brevicornis_14.jpg,Quedius,"[('Lathrobium', 1.6178426e-05), ('Othius', 2.8532648e-05), ('Quedius', 0.99988914)]"
2748,images_genus/Quedius/Quedius brevicornis_15.jpg,Quedius,"[('Lathrobium', 1.5240381e-05), ('Euryporus', 6.1628205e-05), ('Quedius', 0.99987626)]"
2749,images_genus/Quedius/Quedius brevicornis_16.jpg,Quedius,"[('Othius', 0.00019228463), ('Euryporus', 0.0014988238), ('Quedius', 0.9973285)]"
2750,images_genus/Quedius/Quedius brevicornis_17.jpg,Quedius,"[('Othius', 0.00045414534), ('Lathrobium', 0.0013648887), ('Quedius', 0.99674726)]"
2751,images_genus/Quedius/Quedius brevicornis_18.jpg,Quedius,"[('Philonthus', 1.8169569e-05), ('Othius', 2.7900884e-05), ('Quedius', 0.9998851)]"
2752,images_genus/Quedius/Quedius brevicornis_6.jpg,Quedius,"[('Othius', 0.0015617709), ('Philonthus', 0.0023694627), ('Quedius', 0.9934495)]"
2753,images_genus/Quedius/Quedius brevicornis_7.jpg,Quedius,"[('Euryporus', 1.1896552e-05), ('Othius', 2.6017062e-05), ('Quedius', 0.9999037)]"
2754,images_genus/Quedius/Quedius brevicornis_8.jpg,Quedius,"[('Othius', 0.00051298895), ('Philonthus', 0.00053747883), ('Quedius', 0.9984444)]"
2755,images_genus/Quedius/Quedius brevicornis_9.jpg,Quedius,"[('Philonthus', 2.6948012e-05), ('Euryporus', 3.4207977e-05), ('Quedius', 0.9998634)]"
2756,images_genus/Quedius/Quedius brevis_10.jpg,Quedius,"[('Euryporus', 1.6410306e-05), ('Acylophorus', 1.8779678e-05), ('Quedius', 0.9999113)]"
2757,images_genus/Quedius/Quedius brevis_11.jpg,Quedius,"[('Euryporus', 8.233525e-06), ('Othius', 2.2671784e-05), ('Quedius', 0.99991226)]"
2758,images_genus/Quedius/Quedius brevis_4.jpg,Quedius,"[('Othius', 4.779981e-05), ('Philonthus', 4.9617745e-05), ('Quedius', 0.99983346)]"
2759,images_genus/Quedius/Quedius brevis_5.jpg,Quedius,"[('Othius', 9.400173e-05), ('Philonthus', 0.00019492068), ('Quedius', 0.9995122)]"
2760,images_genus/Quedius/Quedius brevis_6.jpg,Quedius,"[('Othius', 0.00030951446), ('Achenium', 0.00033930325), ('Quedius', 0.99830556)]"
2761,images_genus/Quedius/Quedius brevis_7.jpg,Quedius,"[('Philonthus', 1.9041896e-05), ('Othius', 4.13958e-05), ('Quedius', 0.9998816)]"
2762,images_genus/Quedius/Quedius brevis_8.jpg,Quedius,"[('Lathrobium', 4.1725325e-06), ('Euryporus', 5.5187215e-06), ('Quedius', 0.99996793)]"
2763,images_genus/Quedius/Quedius brevis_9.jpg,Quedius,"[('Euryporus', 2.0164174e-05), ('Othius', 6.044486e-05), ('Quedius', 0.999846)]"
2764,images_genus/Quedius/Quedius cinctus_10.jpg,Quedius,"[('Euryporus', 0.0005436231), ('Philonthus', 0.0032334202), ('Quedius', 0.9949621)]"
2765,images_genus/Quedius/Quedius cinctus_11.jpg,Quedius,"[('Euryporus', 0.00017277717), ('Philonthus', 0.00018543641), ('Quedius', 0.99920565)]"
2766,images_genus/Quedius/Quedius cinctus_12.jpg,Quedius,"[('Acylophorus', 0.00018831808), ('Philonthus', 0.0004053424), ('Quedius', 0.999148)]"
2767,images_genus/Quedius/Quedius cinctus_13.jpg,Quedius,"[('Euryporus', 1.2021913e-05), ('Acylophorus', 1.4629265e-05), ('Quedius', 0.99995494)]"
2768,images_genus/Quedius/Quedius cinctus_14.jpg,Quedius,"[('Euryporus', 0.00011786387), ('Philonthus', 0.00038051058), ('Quedius', 0.99933666)]"
2769,images_genus/Quedius/Quedius cinctus_15.jpg,Quedius,"[('Acylophorus', 0.0005810817), ('Euryporus', 0.0005894086), ('Quedius', 0.99795985)]"
2770,images_genus/Quedius/Quedius cinctus_16.jpg,Quedius,"[('Euryporus', 4.4385983e-05), ('Philonthus', 0.00020681588), ('Quedius', 0.9996339)]"
2771,images_genus/Quedius/Quedius cinctus_17.jpg,Quedius,"[('Acylophorus', 0.0015586846), ('Philonthus', 0.0103414), ('Quedius', 0.98269814)]"
2772,images_genus/Quedius/Quedius cinctus_18.jpg,Quedius,"[('Euryporus', 4.538974e-05), ('Acylophorus', 4.8839425e-05), ('Quedius', 0.9998233)]"
2773,images_genus/Quedius/Quedius cinctus_19.jpg,Quedius,"[('Acylophorus', 1.2431863e-05), ('Euryporus', 1.7204402e-05), ('Quedius', 0.9999373)]"
2774,images_genus/Quedius/Quedius cinctus_20.jpg,Quedius,"[('Euryporus', 1.891327e-05), ('Acylophorus', 1.9463627e-05), ('Quedius', 0.99994063)]"
2775,images_genus/Quedius/Quedius cinctus_7.jpg,Quedius,"[('Othius', 3.5504586e-06), ('Philonthus', 6.53023e-06), ('Quedius', 0.999969)]"
2776,images_genus/Quedius/Quedius cinctus_8.jpg,Quedius,"[('Acylophorus', 5.9055903e-05), ('Philonthus', 0.0001615516), ('Quedius', 0.99960834)]"
2777,images_genus/Quedius/Quedius cinctus_9.jpg,Quedius,"[('Acylophorus', 0.00033283484), ('Philonthus', 0.0014497181), ('Quedius', 0.9974758)]"
2778,images_genus/Quedius/Quedius cruentus_10.jpg,Quedius,"[('Othius', 3.153796e-05), ('Philonthus', 5.4918783e-05), ('Quedius', 0.9997923)]"
2779,images_genus/Quedius/Quedius cruentus_11.jpg,Quedius,"[('Philonthus', 0.00037542576), ('Othius', 0.001143138), ('Quedius', 0.99720156)]"
2780,images_genus/Quedius/Quedius cruentus_12.jpg,Quedius,"[('Lathrobium', 2.1793994e-05), ('Othius', 2.9530273e-05), ('Quedius', 0.9999248)]"
2781,images_genus/Quedius/Quedius cruentus_13.jpg,Quedius,"[('Othius', 2.5089628e-05), ('Philonthus', 7.576174e-05), ('Quedius', 0.99980336)]"
2782,images_genus/Quedius/Quedius cruentus_14.jpg,Quedius,"[('Platydracus', 5.3256306e-05), ('Othius', 7.561318e-05), ('Quedius', 0.9997098)]"
2783,images_genus/Quedius/Quedius cruentus_15.jpg,Quedius,"[('Philonthus', 2.4526944e-05), ('Euryporus', 3.2631513e-05), ('Quedius', 0.9998356)]"
2784,images_genus/Quedius/Quedius cruentus_16.jpg,Quedius,"[('Othius', 5.6812187e-05), ('Lathrobium', 0.00011955598), ('Quedius', 0.9997435)]"
2785,images_genus/Quedius/Quedius cruentus_17.jpg,Quedius,"[('Lathrobium', 2.7837938e-05), ('Othius', 5.3052754e-05), ('Quedius', 0.9998561)]"
2786,images_genus/Quedius/Quedius cruentus_18.jpg,Quedius,"[('Euryporus', 4.1096395e-05), ('Othius', 7.413184e-05), ('Quedius', 0.99970454)]"
2787,images_genus/Quedius/Quedius cruentus_19.jpg,Quedius,"[('Lathrobium', 5.6324807e-06), ('Othius', 9.020718e-06), ('Quedius', 0.9999783)]"
2788,images_genus/Quedius/Quedius cruentus_20.jpg,Quedius,"[('Euryporus', 4.5481927e-05), ('Lathrobium', 7.687056e-05), ('Quedius', 0.9998018)]"
2789,images_genus/Quedius/Quedius cruentus_21.jpg,Quedius,"[('Euryporus', 9.469096e-06), ('Othius', 3.0364023e-05), ('Quedius', 0.99992955)]"
2790,images_genus/Quedius/Quedius cruentus_22.jpg,Quedius,"[('Othius', 1.7473973e-05), ('Philonthus', 2.9341305e-05), ('Quedius', 0.99988806)]"
2791,images_genus/Quedius/Quedius cruentus_23.jpg,Quedius,"[('Othius', 1.0132154e-05), ('Euryporus', 2.6011809e-05), ('Quedius', 0.9999316)]"
2792,images_genus/Quedius/Quedius cruentus_24.jpg,Quedius,"[('Philonthus', 0.00013125774), ('Othius', 0.00014597712), ('Quedius', 0.99956244)]"
2793,images_genus/Quedius/Quedius cruentus_25.jpg,Quedius,"[('Achenium', 0.00013015061), ('Othius', 0.00026043667), ('Quedius', 0.9990983)]"
2794,images_genus/Quedius/Quedius cruentus_26.jpg,Quedius,"[('Othius', 3.539809e-05), ('Lathrobium', 0.00012209972), ('Quedius', 0.9998179)]"
2795,images_genus/Quedius/Quedius cruentus_27.jpg,Quedius,"[('Acylophorus', 1.1602523e-05), ('Euryporus', 5.821929e-05), ('Quedius', 0.9998907)]"
2796,images_genus/Quedius/Quedius cruentus_9.jpg,Quedius,"[('Euryporus', 2.4621455e-05), ('Philonthus', 0.0002711825), ('Quedius', 0.9996247)]"
2797,images_genus/Quedius/Quedius curtipennis_3.jpg,Quedius,"[('Acylophorus', 0.001649684), ('Euryporus', 0.0017682734), ('Quedius', 0.9962674)]"
2798,images_genus/Quedius/Quedius curtipennis_4.jpg,Quedius,"[('Acylophorus', 0.00013145438), ('Euryporus', 0.00015558828), ('Quedius', 0.9996519)]"
2799,images_genus/Quedius/Quedius curtipennis_5.jpg,Quedius,"[('Acylophorus', 0.00048916007), ('Euryporus', 0.00054516125), ('Quedius', 0.9984863)]"
2800,images_genus/Quedius/Quedius curtipennis_6.jpg,Quedius,"[('Acylophorus', 8.595224e-05), ('Euryporus', 0.0009853384), ('Quedius', 0.9987804)]"
2801,images_genus/Quedius/Quedius curtipennis_7.jpg,Quedius,"[('Euryporus', 0.0033546053), ('Acylophorus', 0.011215574), ('Quedius', 0.98353773)]"
2802,images_genus/Quedius/Quedius curtipennis_8.jpg,Quedius,"[('Philonthus', 6.8517993e-06), ('Euryporus', 1.8943267e-05), ('Quedius', 0.99994993)]"
2803,images_genus/Quedius/Quedius curtipennis_9.jpg,Quedius,"[('Euryporus', 9.126578e-05), ('Platydracus', 0.0005588444), ('Quedius', 0.9990452)]"
2804,images_genus/Quedius/Quedius fulgidus_2.jpg,Quedius,"[('Acylophorus', 0.000468352), ('Philonthus', 0.006922032), ('Quedius', 0.99163985)]"
2805,images_genus/Quedius/Quedius fulgidus_3.jpg,Quedius,"[('Acylophorus', 2.9478629e-06), ('Lathrobium', 1.704301e-05), ('Quedius', 0.9999716)]"
2806,images_genus/Quedius/Quedius fulgidus_4.jpg,Quedius,"[('Philonthus', 5.5563155e-06), ('Acylophorus', 5.9575605e-06), ('Quedius', 0.99996567)]"
2807,images_genus/Quedius/Quedius fulgidus_5.jpg,Quedius,"[('Euryporus', 5.6372724e-06), ('Acylophorus', 1.2838347e-05), ('Quedius', 0.99996746)]"
2808,images_genus/Quedius/Quedius fulgidus_6.jpg,Quedius,"[('Lathrobium', 0.00027965158), ('Philonthus', 0.007560327), ('Quedius', 0.9914004)]"
2809,images_genus/Quedius/Quedius fuliginosus_10.jpg,Quedius,"[('Velleius', 6.179601e-05), ('Euryporus', 0.00029279236), ('Quedius', 0.9995085)]"
2810,images_genus/Quedius/Quedius fuliginosus_11.jpg,Quedius,"[('Acylophorus', 2.5872432e-05), ('Euryporus', 0.0011198304), ('Quedius', 0.99881196)]"
2811,images_genus/Quedius/Quedius fuliginosus_12.jpg,Quedius,"[('Acylophorus', 0.00034383524), ('Euryporus', 0.0011125202), ('Quedius', 0.998094)]"
2812,images_genus/Quedius/Quedius fuliginosus_13.jpg,Quedius,"[('Acylophorus', 0.00013756072), ('Euryporus', 0.0020139548), ('Quedius', 0.99774146)]"
2813,images_genus/Quedius/Quedius fuliginosus_14.jpg,Quedius,"[('Velleius', 2.3849974e-05), ('Euryporus', 5.7976093e-05), ('Quedius', 0.9998379)]"
2814,images_genus/Quedius/Quedius fuliginosus_15.jpg,Quedius,"[('Acylophorus', 0.0002752526), ('Euryporus', 0.0008100535), ('Quedius', 0.9986327)]"
2815,images_genus/Quedius/Quedius fuliginosus_16.jpg,Quedius,"[('Euryporus', 0.0030415878), ('Philonthus', 0.003079853), ('Quedius', 0.99163306)]"
2816,images_genus/Quedius/Quedius fuliginosus_17.jpg,Quedius,"[('Acylophorus', 0.00037153752), ('Euryporus', 0.00075145636), ('Quedius', 0.9985765)]"
2817,images_genus/Quedius/Quedius fuliginosus_18.jpg,Quedius,"[('Acylophorus', 0.0032317322), ('Euryporus', 0.024483554), ('Quedius', 0.97098404)]"
2818,images_genus/Quedius/Quedius fuliginosus_19.jpg,Quedius,"[('Acylophorus', 0.006022555), ('Euryporus', 0.011027257), ('Quedius', 0.9803665)]"
2819,images_genus/Quedius/Quedius fuliginosus_20.jpg,Quedius,"[('Velleius', 1.34168195e-05), ('Euryporus', 7.9823665e-05), ('Quedius', 0.99988115)]"
2820,images_genus/Quedius/Quedius fuliginosus_7.jpg,Quedius,"[('Philonthus', 6.588032e-05), ('Euryporus', 0.00010986322), ('Quedius', 0.9996581)]"
2821,images_genus/Quedius/Quedius fuliginosus_8.jpg,Quedius,"[('Philonthus', 0.002093315), ('Euryporus', 0.005958396), ('Quedius', 0.99095726)]"
2822,images_genus/Quedius/Quedius fuliginosus_9.jpg,Quedius,"[('Acylophorus', 2.5067216e-05), ('Euryporus', 8.583251e-05), ('Quedius', 0.99986327)]"
2823,images_genus/Quedius/Quedius fulvicollis_1.jpg,Quedius,"[('Othius', 7.354059e-06), ('Acylophorus', 8.821476e-05), ('Quedius', 0.99988556)]"
2824,images_genus/Quedius/Quedius fulvicollis_2.jpg,Quedius,"[('Heterothops', 0.00014241661), ('Acylophorus', 0.0034363852), ('Quedius', 0.99602294)]"
2825,images_genus/Quedius/Quedius fumatus_10.jpg,Quedius,"[('Acylophorus', 0.00024865675), ('Philonthus', 0.00030405686), ('Quedius', 0.9990558)]"
2826,images_genus/Quedius/Quedius fumatus_11.jpg,Quedius,"[('Euryporus', 0.0001146317), ('Philonthus', 0.000740431), ('Quedius', 0.9989159)]"
2827,images_genus/Quedius/Quedius fumatus_12.jpg,Quedius,"[('Lathrobium', 1.7891422e-05), ('Acylophorus', 0.00010751184), ('Quedius', 0.999803)]"
2828,images_genus/Quedius/Quedius fumatus_13.jpg,Quedius,"[('Euryporus', 1.6400514e-05), ('Philonthus', 1.9304045e-05), ('Quedius', 0.99990475)]"
2829,images_genus/Quedius/Quedius fumatus_14.jpg,Quedius,"[('Euryporus', 6.9723625e-05), ('Acylophorus', 0.00024613904), ('Quedius', 0.9995453)]"
2830,images_genus/Quedius/Quedius fumatus_15.jpg,Quedius,"[('Euryporus', 9.671615e-05), ('Acylophorus', 0.00014219865), ('Quedius', 0.9995732)]"
2831,images_genus/Quedius/Quedius fumatus_16.jpg,Quedius,"[('Philonthus', 8.115006e-06), ('Acylophorus', 8.367645e-06), ('Quedius', 0.999967)]"
2832,images_genus/Quedius/Quedius fumatus_17.jpg,Quedius,"[('Acylophorus', 3.767941e-06), ('Othius', 9.666897e-06), ('Quedius', 0.9999765)]"
2833,images_genus/Quedius/Quedius fumatus_18.jpg,Quedius,"[('Euryporus', 2.720016e-06), ('Acylophorus', 1.0556911e-05), ('Quedius', 0.9999789)]"
2834,images_genus/Quedius/Quedius fumatus_19.jpg,Quedius,"[('Philonthus', 2.2219161e-05), ('Acylophorus', 3.8129758e-05), ('Quedius', 0.9998572)]"
2835,images_genus/Quedius/Quedius fumatus_20.jpg,Quedius,"[('Othius', 1.4724054e-07), ('Acylophorus', 3.000804e-07), ('Quedius', 0.99999917)]"
2836,images_genus/Quedius/Quedius fumatus_21.jpg,Quedius,"[('Euryporus', 5.424712e-06), ('Acylophorus', 1.10823385e-05), ('Quedius', 0.9999651)]"
2837,images_genus/Quedius/Quedius fumatus_22.jpg,Quedius,"[('Philonthus', 8.162676e-05), ('Euryporus', 0.00012979157), ('Quedius', 0.99952376)]"
2838,images_genus/Quedius/Quedius fumatus_23.jpg,Quedius,"[('Philonthus', 2.6212729e-05), ('Euryporus', 4.3423184e-05), ('Quedius', 0.9998498)]"
2839,images_genus/Quedius/Quedius fumatus_8.jpg,Quedius,"[('Euryporus', 7.087903e-05), ('Acylophorus', 8.178193e-05), ('Quedius', 0.99966526)]"
2840,images_genus/Quedius/Quedius fumatus_9.jpg,Quedius,"[('Euryporus', 5.6150534e-06), ('Acylophorus', 4.93404e-05), ('Quedius', 0.9999368)]"
2841,images_genus/Quedius/Quedius infuscatus_2.jpg,Quedius,"[('Acylophorus', 1.2588395e-05), ('Heterothops', 1.84808e-05), ('Quedius', 0.9999492)]"
2842,images_genus/Quedius/Quedius infuscatus_3.jpg,Quedius,"[('Acylophorus', 0.0009674267), ('Heterothops', 0.0011549831), ('Quedius', 0.99727756)]"
2843,images_genus/Quedius/Quedius infuscatus_4.jpg,Quedius,"[('Philonthus', 0.00013189943), ('Heterothops', 0.0008748203), ('Quedius', 0.9987657)]"
2844,images_genus/Quedius/Quedius infuscatus_5.jpg,Quedius,"[('Acylophorus', 9.099248e-06), ('Heterothops', 1.7837632e-05), ('Quedius', 0.9999505)]"
2845,images_genus/Quedius/Quedius lateralis_10.jpg,Quedius,"[('Velleius', 4.624198e-05), ('Euryporus', 0.00021331929), ('Quedius', 0.9996817)]"
2846,images_genus/Quedius/Quedius lateralis_11.jpg,Quedius,"[('Acylophorus', 0.00043419498), ('Euryporus', 0.0031280483), ('Quedius', 0.9961688)]"
2847,images_genus/Quedius/Quedius lateralis_12.jpg,Quedius,"[('Euryporus', 0.0012273376), ('Philonthus', 0.0030165075), ('Quedius', 0.9946102)]"
2848,images_genus/Quedius/Quedius lateralis_13.jpg,Quedius,"[('Velleius', 0.00032027034), ('Othius', 0.0009464705), ('Quedius', 0.9973615)]"
2849,images_genus/Quedius/Quedius lateralis_14.jpg,Quedius,"[('Velleius', 2.7780141e-05), ('Euryporus', 6.422394e-05), ('Quedius', 0.9998845)]"
2850,images_genus/Quedius/Quedius lateralis_15.jpg,Quedius,"[('Velleius', 0.00056155346), ('Euryporus', 0.0019724527), ('Quedius', 0.99665016)]"
2851,images_genus/Quedius/Quedius lateralis_16.jpg,Quedius,"[('Velleius', 4.1461608e-05), ('Euryporus', 0.00026270375), ('Quedius', 0.9996333)]"
2852,images_genus/Quedius/Quedius lateralis_17.jpg,Quedius,"[('Acylophorus', 2.1700875e-05), ('Euryporus', 2.3150435e-05), ('Quedius', 0.99993634)]"
2853,images_genus/Quedius/Quedius lateralis_6.jpg,Quedius,"[('Euryporus', 1.1579376e-05), ('Velleius', 3.0552197e-05), ('Quedius', 0.99994695)]"
2854,images_genus/Quedius/Quedius lateralis_7.jpg,Quedius,"[('Platydracus', 7.442921e-05), ('Euryporus', 0.00068306143), ('Quedius', 0.99907243)]"
2855,images_genus/Quedius/Quedius lateralis_8.jpg,Quedius,"[('Velleius', 6.879128e-05), ('Euryporus', 0.000112191374), ('Quedius', 0.9997273)]"
2856,images_genus/Quedius/Quedius lateralis_9.jpg,Quedius,"[('Acylophorus', 1.4137748e-07), ('Euryporus', 4.6928e-07), ('Quedius', 0.99999917)]"
2857,images_genus/Quedius/Quedius levicollis_10.jpg,Quedius,"[('Acylophorus', 0.019649522), ('Euryporus', 0.26157367), ('Quedius', 0.6915349)]"
2858,images_genus/Quedius/Quedius levicollis_11.jpg,Quedius,"[('Acylophorus', 0.00014707103), ('Euryporus', 0.0010435331), ('Quedius', 0.99873203)]"
2859,images_genus/Quedius/Quedius levicollis_12.jpg,Quedius,"[('Euryporus', 1.4212823e-05), ('Acylophorus', 3.1465177e-05), ('Quedius', 0.9999461)]"
2860,images_genus/Quedius/Quedius levicollis_4.jpg,Quedius,"[('Euryporus', 0.00045474147), ('Acylophorus', 0.00078720937), ('Quedius', 0.99835134)]"
2861,images_genus/Quedius/Quedius levicollis_5.jpg,Quedius,"[('Acylophorus', 0.00023136589), ('Euryporus', 0.00045767066), ('Quedius', 0.9991015)]"
2862,images_genus/Quedius/Quedius levicollis_6.jpg,Quedius,"[('Acylophorus', 0.0005491056), ('Euryporus', 0.004106879), ('Quedius', 0.99493355)]"
2863,images_genus/Quedius/Quedius levicollis_7.jpg,Euryporus,"[('Acylophorus', 0.017798003), ('Quedius', 0.087643616), ('Euryporus', 0.8862901)]"
2864,images_genus/Quedius/Quedius levicollis_8.jpg,Quedius,"[('Euryporus', 5.0883595e-05), ('Acylophorus', 0.00018381768), ('Quedius', 0.99972457)]"
2865,images_genus/Quedius/Quedius levicollis_9.jpg,Quedius,"[('Acylophorus', 0.00072809996), ('Euryporus', 0.0021086251), ('Quedius', 0.996161)]"
2866,images_genus/Quedius/Quedius longicornis_10.jpg,Quedius,"[('Othius', 6.263251e-06), ('Euryporus', 2.1579397e-05), ('Quedius', 0.99993896)]"
2867,images_genus/Quedius/Quedius longicornis_11.jpg,Quedius,"[('Bisnius', 0.00010841787), ('Philonthus', 0.0012367715), ('Quedius', 0.99815065)]"
2868,images_genus/Quedius/Quedius longicornis_12.jpg,Quedius,"[('Philonthus', 7.5144845e-07), ('Othius', 8.8239983e-07), ('Quedius', 0.9999951)]"
