,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
3102,images_species/Sunius melanocephalus/Sunius melanocephalus_35.jpg,Sunius melanocephalus,Staphylinus erythropterus,Ocypus olens,2.1524987e-07,Paederus riparius,6.50581e-06,Staphylinus erythropterus,0.9999932
3103,images_species/Sunius melanocephalus/Sunius melanocephalus_38.jpg,Sunius melanocephalus,Staphylinus erythropterus,Astenus immacullatus,9.363343e-08,Paederus riparius,1.9541694e-06,Staphylinus erythropterus,0.99999774
3104,images_species/Sunius melanocephalus/Sunius melanocephalus_41.jpg,Sunius melanocephalus,Staphylinus erythropterus,Bisnius subuliformis,4.7680326e-10,Paederus riparius,3.9702718e-07,Staphylinus erythropterus,0.99999964
3105,images_species/Sunius melanocephalus/Sunius melanocephalus_45.jpg,Sunius melanocephalus,Staphylinus erythropterus,Astenus immacullatus,5.535156e-09,Paederus riparius,6.6319494e-08,Staphylinus erythropterus,0.9999999
3106,images_species/Sunius melanocephalus/Sunius melanocephalus_51.jpg,Sunius melanocephalus,Staphylinus erythropterus,Quedius scitus,2.1889397e-10,Paederus riparius,1.3972289e-07,Staphylinus erythropterus,0.9999999
3107,images_species/Sunius melanocephalus/Sunius melanocephalus_56.jpg,Sunius melanocephalus,Staphylinus erythropterus,Quedius levicollis,1.2006627e-08,Paederus riparius,6.707974e-07,Staphylinus erythropterus,0.9999993
3108,images_species/Sunius melanocephalus/Sunius melanocephalus_60.jpg,Sunius melanocephalus,Staphylinus erythropterus,Megalinus glabratus,5.329405e-07,Paederus riparius,7.603544e-06,Staphylinus erythropterus,0.99999106
3109,images_species/Sunius melanocephalus/Sunius melanocephalus_62.jpg,Sunius melanocephalus,Staphylinus erythropterus,Megalinus glabratus,0.02100725,Quedius scitus,0.057617974,Staphylinus erythropterus,0.89231616
3110,images_species/Sunius melanocephalus/Sunius melanocephalus_72.jpg,Sunius melanocephalus,Staphylinus erythropterus,Quedius scitus,9.778773e-07,Paederus riparius,4.642247e-06,Staphylinus erythropterus,0.9999938
3111,images_species/Sunius melanocephalus/Sunius melanocephalus_76.jpg,Sunius melanocephalus,Staphylinus erythropterus,Paederus riparius,3.7248846e-09,Ocypus olens,1.1816651e-07,Staphylinus erythropterus,0.9999999
3112,images_species/Sunius melanocephalus/Sunius melanocephalus_77.jpg,Sunius melanocephalus,Staphylinus erythropterus,Megalinus glabratus,3.8531662e-09,Paederus riparius,2.0035015e-08,Staphylinus erythropterus,1.0
3113,images_species/Sunius melanocephalus/Sunius melanocephalus_90.jpg,Sunius melanocephalus,Staphylinus erythropterus,Othius punctulatus,7.957352e-07,Ocypus olens,8.7794973e-07,Staphylinus erythropterus,0.9999975
3114,images_species/Sunius melanocephalus/Sunius melanocephalus_92.jpg,Sunius melanocephalus,Staphylinus erythropterus,Quedius scitus,3.5978576e-07,Paederus riparius,6.1274216e-07,Staphylinus erythropterus,0.99999905
3115,images_species/Quedius molochinus/Quedius molochinus_16.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,4.7272355e-05,Philonthus rectangulus,0.0005546918,Quedius fuliginosus,0.99932337
3116,images_species/Quedius molochinus/Quedius molochinus_24.jpg,Quedius molochinus,Quedius fuliginosus,Philonthus mannerheimi,0.00038918253,Philonthus rectangulus,0.0076394733,Quedius fuliginosus,0.99163544
3117,images_species/Quedius molochinus/Quedius molochinus_25.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,0.00032351335,Philonthus rectangulus,0.0007856575,Quedius fuliginosus,0.9987382
3118,images_species/Quedius molochinus/Quedius molochinus_27.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,0.0003041133,Philonthus rectangulus,0.13574879,Quedius fuliginosus,0.86378366
3119,images_species/Quedius molochinus/Quedius molochinus_33.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,0.00019017019,Philonthus rectangulus,0.00025367964,Quedius fuliginosus,0.9995172
3120,images_species/Quedius molochinus/Quedius molochinus_34.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,6.75095e-05,Philonthus rectangulus,0.00037094305,Quedius fuliginosus,0.9995431
3121,images_species/Quedius molochinus/Quedius molochinus_39.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,0.0001990564,Philonthus rectangulus,0.014284705,Quedius fuliginosus,0.98516405
3122,images_species/Quedius molochinus/Quedius molochinus_45.jpg,Quedius molochinus,Quedius fuliginosus,Heterothops quadripunctulus,4.433893e-05,Paederus riparius,5.2809984e-05,Quedius fuliginosus,0.9998797
3123,images_species/Quedius molochinus/Quedius molochinus_49.jpg,Quedius molochinus,Quedius fuliginosus,Heterothops quadripunctulus,0.00061071175,Philonthus rectangulus,0.0022781696,Quedius fuliginosus,0.9965481
3124,images_species/Quedius molochinus/Quedius molochinus_54.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,8.419949e-05,Philonthus rectangulus,0.001017888,Quedius fuliginosus,0.9987702
3125,images_species/Quedius molochinus/Quedius molochinus_55.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,1.3802715e-05,Philonthus rectangulus,1.4705025e-05,Quedius fuliginosus,0.9999523
3126,images_species/Quedius molochinus/Quedius molochinus_56.jpg,Quedius molochinus,Quedius fuliginosus,Heterothops quadripunctulus,3.5611625e-05,Paederus riparius,4.963427e-05,Quedius fuliginosus,0.999846
3127,images_species/Quedius molochinus/Quedius molochinus_8.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,0.00026009878,Philonthus rectangulus,0.00090239197,Quedius fuliginosus,0.99869317
3128,images_species/Quedius molochinus/Quedius molochinus_9.jpg,Quedius molochinus,Quedius fuliginosus,Paederidus ruficollis,2.3363016e-05,Philonthus rectangulus,0.00031045938,Quedius fuliginosus,0.9996357
3129,images_species/Gabrius trossulus/Gabrius trossulus_13.jpg,Gabrius trossulus,Philonthus succicola,Othius punctulatus,2.4517535e-06,Astenus immacullatus,0.00043241348,Philonthus succicola,0.9995641
3130,images_species/Gabrius trossulus/Gabrius trossulus_14.jpg,Gabrius trossulus,Philonthus succicola,Astenus immacullatus,1.1559646e-05,Quedius levicollis,8.371872e-05,Philonthus succicola,0.99990106
3131,images_species/Gabrius trossulus/Gabrius trossulus_21.jpg,Gabrius trossulus,Philonthus succicola,Quedius auricomus,2.6433333e-06,Astenus immacullatus,3.492258e-05,Philonthus succicola,0.9999598
3132,images_species/Gabrius trossulus/Gabrius trossulus_32.jpg,Gabrius trossulus,Philonthus succicola,Paederus riparius,3.1634274e-06,Astenus immacullatus,3.606935e-05,Philonthus succicola,0.99995625
3133,images_species/Gabrius trossulus/Gabrius trossulus_33.jpg,Gabrius trossulus,Philonthus succicola,Paederus riparius,1.5717357e-06,Astenus immacullatus,9.269668e-05,Philonthus succicola,0.9999045
3134,images_species/Gabrius trossulus/Gabrius trossulus_36.jpg,Gabrius trossulus,Philonthus succicola,Quedius auricomus,2.2182714e-06,Quedius levicollis,8.633535e-06,Philonthus succicola,0.99998796
3135,images_species/Gabrius trossulus/Gabrius trossulus_40.jpg,Gabrius trossulus,Philonthus succicola,Quedius brevicornis,1.4024912e-05,Astenus immacullatus,0.0008950984,Philonthus succicola,0.9990846
3136,images_species/Gabrius trossulus/Gabrius trossulus_43.jpg,Gabrius trossulus,Philonthus succicola,Quedius auricomus,1.5702073e-05,Astenus immacullatus,0.012300584,Philonthus succicola,0.9876694
3137,images_species/Gabrius trossulus/Gabrius trossulus_6.jpg,Gabrius trossulus,Philonthus succicola,Quedius auricomus,2.6532675e-07,Astenus immacullatus,5.44239e-06,Philonthus succicola,0.99999416
3138,images_species/Gabrius trossulus/Gabrius trossulus_7.jpg,Gabrius trossulus,Philonthus succicola,Quedius levicollis,2.9509856e-06,Astenus immacullatus,1.7275299e-05,Philonthus succicola,0.99997747
3139,images_species/Heterothops dissimilis/Heterothops dissimilis_15.jpg,Heterothops dissimilis,Quedius brevicornis,Staphylinus erythropterus,3.161894e-07,Megalinus glabratus,8.191856e-07,Quedius brevicornis,0.99999845
3140,images_species/Heterothops dissimilis/Heterothops dissimilis_24.jpg,Heterothops dissimilis,Quedius brevicornis,Megalinus glabratus,2.7864223e-06,Astenus immacullatus,1.0785643e-05,Quedius brevicornis,0.9999851
3141,images_species/Heterothops dissimilis/Heterothops dissimilis_25.jpg,Heterothops dissimilis,Quedius brevicornis,Staphylinus erythropterus,1.0876758e-05,Megalinus glabratus,1.1237692e-05,Quedius brevicornis,0.99996114
3142,images_species/Heterothops dissimilis/Heterothops dissimilis_31.jpg,Heterothops dissimilis,Quedius brevicornis,Staphylinus erythropterus,8.0057896e-07,Megalinus glabratus,1.0736537e-06,Quedius brevicornis,0.999997
3143,images_species/Heterothops dissimilis/Heterothops dissimilis_7.jpg,Heterothops dissimilis,Quedius brevicornis,Megalinus glabratus,1.00692056e-07,Astenus immacullatus,2.2328305e-07,Quedius brevicornis,0.9999995
3144,images_species/Heterothops dissimilis/Heterothops dissimilis_8.jpg,Heterothops dissimilis,Quedius brevicornis,Megalinus glabratus,6.743084e-07,Astenus immacullatus,4.8189067e-06,Quedius brevicornis,0.9999937
3145,images_species/Heterothops dissimilis/Heterothops dissimilis_9.jpg,Heterothops dissimilis,Quedius brevicornis,Megalinus glabratus,0.00023391929,Staphylinus erythropterus,0.00056824967,Quedius brevicornis,0.9991499
3146,images_species/Philonthus intermedius/Philonthus intermedius_16.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus tenuicornis,7.192187e-08,Philonthus mannerheimi,1.3815986e-07,Heterothops quadripunctulus,0.99999976
3147,images_species/Philonthus intermedius/Philonthus intermedius_18.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus tenuicornis,3.793928e-07,Philonthus mannerheimi,5.5020945e-07,Heterothops quadripunctulus,0.9999989
3148,images_species/Philonthus intermedius/Philonthus intermedius_20.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus tenuicornis,4.749431e-08,Quedius fuliginosus,5.779977e-08,Heterothops quadripunctulus,0.99999976
3149,images_species/Philonthus intermedius/Philonthus intermedius_22.jpg,Philonthus intermedius,Heterothops quadripunctulus,Paederidus ruficollis,5.524837e-08,Philonthus tenuicornis,4.9064233e-06,Heterothops quadripunctulus,0.999995
3150,images_species/Philonthus intermedius/Philonthus intermedius_26.jpg,Philonthus intermedius,Heterothops quadripunctulus,Paederidus ruficollis,2.407451e-06,Philonthus tenuicornis,1.6245081e-05,Heterothops quadripunctulus,0.9999809
3151,images_species/Philonthus intermedius/Philonthus intermedius_31.jpg,Philonthus intermedius,Heterothops quadripunctulus,Paederidus ruficollis,2.5688399e-08,Philonthus mannerheimi,1.2796833e-07,Heterothops quadripunctulus,0.9999999
3152,images_species/Philonthus intermedius/Philonthus intermedius_37.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus tenuicornis,5.048797e-07,Ocypus aeneocephalus,7.5775633e-06,Heterothops quadripunctulus,0.99999106
3153,images_species/Philonthus intermedius/Philonthus intermedius_38.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus tenuicornis,7.603318e-08,Paederidus ruficollis,3.3898021e-07,Heterothops quadripunctulus,0.9999995
3154,images_species/Philonthus intermedius/Philonthus intermedius_41.jpg,Philonthus intermedius,Heterothops quadripunctulus,Paederidus ruficollis,2.826953e-05,Philonthus tenuicornis,7.24072e-05,Heterothops quadripunctulus,0.9998934
3155,images_species/Philonthus intermedius/Philonthus intermedius_46.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus tenuicornis,1.375699e-06,Philonthus mannerheimi,7.168728e-06,Heterothops quadripunctulus,0.99999046
3156,images_species/Philonthus intermedius/Philonthus intermedius_51.jpg,Philonthus intermedius,Heterothops quadripunctulus,Paederidus ruficollis,2.7958445e-06,Philonthus tenuicornis,2.9877667e-06,Heterothops quadripunctulus,0.99999344
3157,images_species/Philonthus intermedius/Philonthus intermedius_56.jpg,Philonthus intermedius,Heterothops quadripunctulus,Paederidus ruficollis,1.7914469e-07,Philonthus tenuicornis,3.343351e-07,Heterothops quadripunctulus,0.9999994
3158,images_species/Philonthus intermedius/Philonthus intermedius_61.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus mannerheimi,2.659168e-06,Philonthus tenuicornis,4.839776e-06,Heterothops quadripunctulus,0.99999106
3159,images_species/Philonthus intermedius/Philonthus intermedius_74.jpg,Philonthus intermedius,Heterothops quadripunctulus,Philonthus tenuicornis,7.285946e-07,Quedius scintillans,8.379462e-07,Heterothops quadripunctulus,0.9999976
3160,images_species/Philonthus alpinus/Philonthus alpinus_13.jpg,Philonthus alpinus,Heterothops quadripunctulus,Quedius brevicornis,6.8673944e-05,Ocypus aeneocephalus,0.007260412,Heterothops quadripunctulus,0.9925823
3161,images_species/Philonthus alpinus/Philonthus alpinus_15.jpg,Philonthus alpinus,Heterothops quadripunctulus,Philonthus addendus,0.0033018147,Ocypus aeneocephalus,0.007154547,Heterothops quadripunctulus,0.98763496
3162,images_species/Philonthus alpinus/Philonthus alpinus_16.jpg,Philonthus alpinus,Heterothops quadripunctulus,Philonthus addendus,0.00018080701,Quedius brevicornis,0.00022159975,Heterothops quadripunctulus,0.9995641
3163,images_species/Philonthus alpinus/Philonthus alpinus_3.jpg,Philonthus alpinus,Heterothops quadripunctulus,Ocypus aeneocephalus,3.217734e-05,Quedius brevicornis,6.3282576e-05,Heterothops quadripunctulus,0.99984896
3164,images_species/Quedius picipes/Quedius picipes_12.jpg,Quedius picipes,Quedius fuliginosus,Philonthus addendus,3.4539273e-05,Philonthus rectangulus,0.0011477523,Quedius fuliginosus,0.9986859
3165,images_species/Quedius picipes/Quedius picipes_16.jpg,Quedius picipes,Quedius fuliginosus,Heterothops quadripunctulus,1.06306015e-05,Philonthus rectangulus,3.296483e-05,Quedius fuliginosus,0.9999474
3166,images_species/Quedius picipes/Quedius picipes_17.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,3.154592e-05,Philonthus rectangulus,0.00018483559,Quedius fuliginosus,0.99973565
3167,images_species/Quedius picipes/Quedius picipes_21.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,8.5729005e-07,Philonthus rectangulus,5.129818e-06,Quedius fuliginosus,0.99999106
3168,images_species/Quedius picipes/Quedius picipes_28.jpg,Quedius picipes,Quedius fuliginosus,Philonthus addendus,4.281589e-06,Philonthus rectangulus,7.230307e-06,Quedius fuliginosus,0.99997973
3169,images_species/Quedius picipes/Quedius picipes_39.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,3.7731054e-06,Philonthus rectangulus,3.932613e-06,Quedius fuliginosus,0.9999901
3170,images_species/Quedius picipes/Quedius picipes_44.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,3.4307595e-05,Philonthus rectangulus,5.7413108e-05,Quedius fuliginosus,0.9998816
3171,images_species/Quedius picipes/Quedius picipes_46.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,0.0011317532,Philonthus rectangulus,0.017091269,Quedius fuliginosus,0.9808576
3172,images_species/Quedius picipes/Quedius picipes_47.jpg,Quedius picipes,Quedius fuliginosus,Philonthus splendens,2.9110923e-05,Philonthus rectangulus,0.00040991677,Quedius fuliginosus,0.99948883
3173,images_species/Quedius picipes/Quedius picipes_48.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,3.329138e-05,Philonthus rectangulus,0.00014030986,Quedius fuliginosus,0.99981886
3174,images_species/Quedius picipes/Quedius picipes_59.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,0.000100018086,Philonthus rectangulus,0.004355222,Quedius fuliginosus,0.99539655
3175,images_species/Quedius picipes/Quedius picipes_9.jpg,Quedius picipes,Quedius fuliginosus,Paederidus ruficollis,1.1243652e-06,Philonthus rectangulus,3.289779e-06,Quedius fuliginosus,0.99999416
3176,images_species/Lathrobium impressum/Lathrobium impressum_100.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,6.217372e-07,Ochthephilum fracticorne,1.7422323e-06,Bisnius subuliformis,0.9999964
3177,images_species/Lathrobium impressum/Lathrobium impressum_104.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,3.6768935e-08,Platydracus fulvipes,1.339228e-07,Bisnius subuliformis,0.99999976
3178,images_species/Lathrobium impressum/Lathrobium impressum_112.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,1.1757621e-07,Quedius auricomus,3.0775502e-07,Bisnius subuliformis,0.9999995
3179,images_species/Lathrobium impressum/Lathrobium impressum_118.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,1.5673153e-06,Platydracus fulvipes,0.0005285797,Bisnius subuliformis,0.9994667
3180,images_species/Lathrobium impressum/Lathrobium impressum_122.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,1.0688605e-06,Platydracus fulvipes,2.9545574e-05,Bisnius subuliformis,0.99996877
3181,images_species/Lathrobium impressum/Lathrobium impressum_123.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,8.7057494e-08,Ochthephilum fracticorne,1.66817e-07,Bisnius subuliformis,0.99999964
3182,images_species/Lathrobium impressum/Lathrobium impressum_131.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,1.5576e-07,Platydracus fulvipes,4.194237e-07,Bisnius subuliformis,0.9999993
3183,images_species/Lathrobium impressum/Lathrobium impressum_132.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,5.1649106e-08,Heterothops binotatus,0.00016729484,Bisnius subuliformis,0.9998325
3184,images_species/Lathrobium impressum/Lathrobium impressum_136.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus succicola,3.7211134e-07,Quedius levicollis,2.4172994e-06,Bisnius subuliformis,0.9999969
3185,images_species/Lathrobium impressum/Lathrobium impressum_138.jpg,Lathrobium impressum,Bisnius subuliformis,Paederus riparius,1.2155744e-08,Ochthephilum fracticorne,8.7109846e-08,Bisnius subuliformis,0.9999999
3186,images_species/Lathrobium impressum/Lathrobium impressum_139.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,2.3430482e-06,Quedius levicollis,2.4756869e-06,Bisnius subuliformis,0.9999944
3187,images_species/Lathrobium impressum/Lathrobium impressum_140.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,4.58244e-07,Ochthephilum fracticorne,9.781037e-07,Bisnius subuliformis,0.9999974
3188,images_species/Lathrobium impressum/Lathrobium impressum_143.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,1.4665814e-07,Quedius levicollis,4.96657e-07,Bisnius subuliformis,0.9999993
3189,images_species/Lathrobium impressum/Lathrobium impressum_154.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,3.2261525e-07,Platydracus fulvipes,7.092424e-07,Bisnius subuliformis,0.9999987
3190,images_species/Lathrobium impressum/Lathrobium impressum_162.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,1.3419397e-07,Platydracus fulvipes,8.879112e-07,Bisnius subuliformis,0.9999989
3191,images_species/Lathrobium impressum/Lathrobium impressum_164.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,1.756628e-07,Quedius levicollis,9.756966e-07,Bisnius subuliformis,0.99999845
3192,images_species/Lathrobium impressum/Lathrobium impressum_165.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus nitidicollis,4.8520997e-07,Heterothops binotatus,4.200062e-06,Bisnius subuliformis,0.9999951
3193,images_species/Lathrobium impressum/Lathrobium impressum_179.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,1.0260809e-06,Platydracus fulvipes,5.4748566e-06,Bisnius subuliformis,0.99999285
3194,images_species/Lathrobium impressum/Lathrobium impressum_183.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,2.0062931e-05,Ochthephilum fracticorne,3.3745713e-05,Bisnius subuliformis,0.9999393
3195,images_species/Lathrobium impressum/Lathrobium impressum_193.jpg,Lathrobium impressum,Bisnius subuliformis,Paederus riparius,1.3298998e-07,Quedius levicollis,1.1481155e-06,Bisnius subuliformis,0.99999857
3196,images_species/Lathrobium impressum/Lathrobium impressum_194.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,3.5257504e-08,Quedius levicollis,6.5996204e-08,Bisnius subuliformis,0.9999999
3197,images_species/Lathrobium impressum/Lathrobium impressum_197.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,1.2649139e-08,Quedius auricomus,6.6392005e-08,Bisnius subuliformis,0.9999999
3198,images_species/Lathrobium impressum/Lathrobium impressum_198.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,8.16302e-07,Platydracus fulvipes,9.94955e-07,Bisnius subuliformis,0.999998
3199,images_species/Lathrobium impressum/Lathrobium impressum_202.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,1.7443078e-07,Platydracus fulvipes,3.366554e-07,Bisnius subuliformis,0.9999993
3200,images_species/Lathrobium impressum/Lathrobium impressum_205.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,7.74671e-07,Quedius levicollis,1.9791087e-06,Bisnius subuliformis,0.9999962
3201,images_species/Lathrobium impressum/Lathrobium impressum_207.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus punctus,7.9173265e-07,Platydracus fulvipes,9.3358954e-05,Bisnius subuliformis,0.9999043
3202,images_species/Lathrobium impressum/Lathrobium impressum_210.jpg,Lathrobium impressum,Bisnius subuliformis,Paederus riparius,4.1337148e-07,Quedius levicollis,2.6301175e-06,Bisnius subuliformis,0.9999963
3203,images_species/Lathrobium impressum/Lathrobium impressum_212.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,5.0650076e-08,Quedius auricomus,4.2852744e-07,Bisnius subuliformis,0.9999994
3204,images_species/Lathrobium impressum/Lathrobium impressum_220.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,1.3648057e-07,Platydracus fulvipes,1.5672036e-07,Bisnius subuliformis,0.9999995
3205,images_species/Lathrobium impressum/Lathrobium impressum_221.jpg,Lathrobium impressum,Bisnius subuliformis,Paederus riparius,2.2888774e-07,Ochthephilum fracticorne,4.4906625e-07,Bisnius subuliformis,0.99999917
3206,images_species/Lathrobium impressum/Lathrobium impressum_228.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,2.4870246e-07,Paederus riparius,1.5878607e-06,Bisnius subuliformis,0.99999785
3207,images_species/Lathrobium impressum/Lathrobium impressum_229.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,0.0004881138,Ochthephilum fracticorne,0.002906271,Bisnius subuliformis,0.9965145
3208,images_species/Lathrobium impressum/Lathrobium impressum_237.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,5.058117e-06,Philonthus carbonarius,5.770445e-06,Bisnius subuliformis,0.9999819
3209,images_species/Lathrobium impressum/Lathrobium impressum_247.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,6.483906e-08,Ochthephilum fracticorne,3.756383e-07,Bisnius subuliformis,0.9999995
3210,images_species/Lathrobium impressum/Lathrobium impressum_254.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus punctus,0.0003365503,Platydracus fulvipes,0.00070513197,Bisnius subuliformis,0.9986827
3211,images_species/Lathrobium impressum/Lathrobium impressum_255.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,6.965449e-05,Quedius auricomus,0.00042014022,Bisnius subuliformis,0.9993268
3212,images_species/Lathrobium impressum/Lathrobium impressum_256.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,1.8814453e-07,Platydracus fulvipes,1.1642104e-06,Bisnius subuliformis,0.9999981
3213,images_species/Lathrobium impressum/Lathrobium impressum_259.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,2.0712648e-06,Quedius levicollis,1.1241373e-05,Bisnius subuliformis,0.9999864
3214,images_species/Lathrobium impressum/Lathrobium impressum_261.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,7.2212134e-07,Quedius levicollis,1.6178985e-06,Bisnius subuliformis,0.9999968
3215,images_species/Lathrobium impressum/Lathrobium impressum_263.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,3.682333e-08,Platydracus fulvipes,5.336549e-08,Bisnius subuliformis,0.9999999
3216,images_species/Lathrobium impressum/Lathrobium impressum_266.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,1.2870362e-07,Platydracus fulvipes,1.0518032e-06,Bisnius subuliformis,0.9999987
3217,images_species/Lathrobium impressum/Lathrobium impressum_270.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,2.5090023e-08,Quedius auricomus,1.12483214e-07,Bisnius subuliformis,0.99999976
3218,images_species/Lathrobium impressum/Lathrobium impressum_29.jpg,Lathrobium impressum,Bisnius subuliformis,Lathrobium geminum,3.8283037e-08,Ochthephilum fracticorne,1.8267231e-07,Bisnius subuliformis,0.99999964
3219,images_species/Lathrobium impressum/Lathrobium impressum_41.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus carbonarius,0.0007569115,Platydracus fulvipes,0.00797485,Bisnius subuliformis,0.99071866
3220,images_species/Lathrobium impressum/Lathrobium impressum_45.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus punctus,0.0004012767,Platydracus fulvipes,0.0007685208,Bisnius subuliformis,0.99754876
3221,images_species/Lathrobium impressum/Lathrobium impressum_46.jpg,Lathrobium impressum,Bisnius subuliformis,Platydracus fulvipes,1.1644833e-07,Quedius auricomus,4.0178182e-07,Bisnius subuliformis,0.9999993
3222,images_species/Lathrobium impressum/Lathrobium impressum_71.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus punctus,1.5183188e-05,Ochthephilum fracticorne,6.831318e-05,Bisnius subuliformis,0.9998816
3223,images_species/Lathrobium impressum/Lathrobium impressum_72.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,1.4003725e-08,Platydracus fulvipes,1.482961e-08,Bisnius subuliformis,1.0
3224,images_species/Lathrobium impressum/Lathrobium impressum_84.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,6.841855e-08,Platydracus fulvipes,9.310149e-08,Bisnius subuliformis,0.99999964
3225,images_species/Lathrobium impressum/Lathrobium impressum_86.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius levicollis,9.865244e-07,Platydracus fulvipes,2.077807e-05,Bisnius subuliformis,0.99997616
3226,images_species/Lathrobium impressum/Lathrobium impressum_90.jpg,Lathrobium impressum,Bisnius subuliformis,Philonthus carbonarius,0.014356174,Platydracus fulvipes,0.35272074,Bisnius subuliformis,0.60381424
3227,images_species/Lathrobium impressum/Lathrobium impressum_97.jpg,Lathrobium impressum,Bisnius subuliformis,Quedius auricomus,3.785371e-08,Platydracus fulvipes,6.372423e-08,Bisnius subuliformis,0.9999999
3228,images_species/Lathrobium impressum/Lathrobium impressum_98.jpg,Lathrobium impressum,Bisnius subuliformis,Lathrobium geminum,8.684005e-09,Platydracus fulvipes,1.9605359e-07,Bisnius subuliformis,0.99999976
3229,images_species/Lathrobium impressum/Lathrobium impressum_99.jpg,Lathrobium impressum,Bisnius subuliformis,Ochthephilum fracticorne,2.6912457e-07,Platydracus fulvipes,3.7877571e-06,Bisnius subuliformis,0.9999957
